client_id,group,conversion,transaction_amount,channel,date,product_type,region
5593,B,0,0.0,web,2025-07-10,credit_card,Namangan
5594,A,0,0.0,web,2025-06-19,credit_card,Tashkent
5595,A,0,0.0,web,2025-07-24,credit_card,Tashkent
5596,B,0,0.0,web,2025-06-01,credit_card,Tashkent
5597,B,1,473.96,app,2025-06-13,credit_card,Bukhara
5598,A,1,173.24,app,2025-07-20,deposit,Samarkand
5599,A,0,0.0,app,2025-07-23,deposit,Andijan
5600,A,1,245.53,app,2025-07-12,insurance,Samarkand
5601,A,0,0.0,app,2025-06-25,credit_card,Tashkent
5602,B,0,0.0,web,2025-07-14,loan,Bukhara
5603,B,0,0.0,app,2025-07-31,deposit,Bukhara
5604,A,0,0.0,web,2025-08-20,loan,Samarkand
5605,B,0,0.0,app,2025-08-29,loan,Namangan
5606,B,1,144.57,app,2025-06-21,loan,Tashkent
5607,B,0,0.0,app,2025-07-21,loan,Bukhara
5608,A,0,0.0,web,2025-08-15,deposit,Namangan
5609,B,0,0.0,app,2025-08-19,deposit,Fergana
5610,A,0,0.0,app,2025-07-22,insurance,Andijan
5611,A,0,0.0,web,2025-08-02,insurance,Tashkent
5612,A,0,0.0,app,2025-08-23,loan,Andijan
5613,A,0,0.0,app,2025-07-24,credit_card,Fergana
5614,A,0,0.0,web,2025-06-10,credit_card,Samarkand
5615,A,0,0.0,app,2025-08-26,credit_card,Samarkand
5616,A,1,66.18,app,2025-07-29,credit_card,Andijan
5617,B,0,0.0,web,2025-06-08,credit_card,Samarkand
5618,B,0,0.0,app,2025-07-21,credit_card,Andijan
5619,A,0,0.0,app,2025-06-05,deposit,Bukhara
5620,B,0,0.0,app,2025-08-15,credit_card,Bukhara
5621,B,1,152.52,app,2025-07-12,loan,Namangan
5622,B,0,0.0,app,2025-08-17,credit_card,Fergana
5623,A,0,0.0,app,2025-06-12,deposit,Samarkand
5624,B,1,230.27,app,2025-06-24,deposit,Samarkand
5625,B,0,0.0,app,2025-07-15,credit_card,Bukhara
5626,B,0,0.0,web,2025-07-23,insurance,Bukhara
5627,A,0,0.0,web,2025-07-23,credit_card,Bukhara
5628,B,0,0.0,web,2025-06-17,deposit,Tashkent
5629,B,0,0.0,app,2025-08-04,loan,Fergana
5630,B,0,0.0,app,2025-07-28,credit_card,Fergana
5631,A,0,0.0,app,2025-07-07,credit_card,Tashkent
5632,A,0,0.0,web,2025-08-14,credit_card,Samarkand
5633,B,0,0.0,app,2025-07-12,deposit,Andijan
5634,B,0,0.0,app,2025-08-09,deposit,Andijan
5635,A,0,0.0,app,2025-08-18,credit_card,Namangan
5636,B,0,0.0,app,2025-07-10,loan,Namangan
5637,A,0,0.0,app,2025-06-23,credit_card,Samarkand
5638,B,0,0.0,app,2025-06-23,credit_card,Namangan
5639,B,0,0.0,app,2025-07-19,insurance,Bukhara
5640,B,0,0.0,web,2025-08-15,loan,Fergana
5641,B,0,0.0,app,2025-06-07,credit_card,Andijan
5642,A,0,0.0,web,2025-07-07,insurance,Bukhara
5643,B,0,0.0,app,2025-06-16,credit_card,Namangan
5644,A,0,0.0,app,2025-07-08,credit_card,Namangan
5645,B,0,0.0,app,2025-07-10,credit_card,Fergana
5646,B,0,0.0,app,2025-06-29,loan,Andijan
5647,B,1,117.7,app,2025-06-17,loan,Bukhara
5648,A,0,0.0,app,2025-08-29,credit_card,Fergana
5649,B,0,0.0,app,2025-06-20,deposit,Andijan
5650,A,0,0.0,app,2025-06-25,deposit,Namangan
5651,A,0,0.0,app,2025-07-30,deposit,Andijan
5652,B,0,0.0,app,2025-07-08,deposit,Fergana
5653,A,0,0.0,app,2025-08-02,credit_card,Fergana
5654,B,0,0.0,app,2025-07-09,credit_card,Namangan
5655,A,0,0.0,web,2025-08-03,deposit,Fergana
5656,A,0,0.0,app,2025-08-22,credit_card,Bukhara
5657,B,0,0.0,app,2025-06-21,credit_card,Namangan
5658,B,0,0.0,web,2025-07-02,credit_card,Fergana
5659,A,0,0.0,web,2025-06-28,deposit,Samarkand
5660,B,1,426.71,web,2025-06-12,credit_card,Bukhara
5661,B,0,0.0,web,2025-08-18,credit_card,Bukhara
5662,B,0,0.0,web,2025-08-31,credit_card,Bukhara
5663,A,0,0.0,web,2025-08-24,deposit,Andijan
5664,B,0,0.0,app,2025-08-19,loan,Tashkent
5665,B,0,0.0,web,2025-06-23,credit_card,Namangan
5666,B,0,0.0,web,2025-08-29,deposit,Tashkent
5667,A,0,0.0,web,2025-06-15,deposit,Fergana
5668,B,0,0.0,web,2025-06-12,loan,Namangan
5669,B,0,0.0,app,2025-06-04,credit_card,Andijan
5670,B,0,0.0,app,2025-07-05,loan,Bukhara
5671,A,0,0.0,web,2025-07-31,insurance,Bukhara
5672,B,1,82.76,app,2025-06-27,credit_card,Andijan
5673,B,0,0.0,web,2025-07-03,credit_card,Bukhara
5674,A,0,0.0,app,2025-06-13,credit_card,Bukhara
5675,A,0,0.0,web,2025-07-07,deposit,Fergana
5676,B,0,0.0,web,2025-07-14,deposit,Samarkand
5677,A,0,0.0,app,2025-06-02,credit_card,Andijan
5678,B,0,0.0,app,2025-07-08,credit_card,Namangan
5679,B,0,0.0,app,2025-07-07,insurance,Samarkand
5680,B,1,141.5,web,2025-07-29,deposit,Andijan
5681,A,0,0.0,web,2025-08-08,insurance,Namangan
5682,A,0,0.0,app,2025-06-18,deposit,Andijan
5683,B,0,0.0,app,2025-07-18,loan,Bukhara
5684,A,0,0.0,web,2025-08-20,credit_card,Andijan
5685,B,0,0.0,web,2025-08-05,deposit,Tashkent
5686,A,0,0.0,app,2025-07-19,credit_card,Fergana
5687,A,0,0.0,app,2025-07-28,loan,Namangan
5688,A,0,0.0,web,2025-07-05,loan,Bukhara
5689,B,1,76.68,app,2025-08-17,insurance,Tashkent
5690,B,0,0.0,web,2025-08-15,credit_card,Bukhara
5691,A,0,0.0,app,2025-07-28,credit_card,Fergana
5692,A,0,0.0,web,2025-06-07,deposit,Tashkent
5693,A,0,0.0,app,2025-06-09,deposit,Andijan
5694,B,0,0.0,web,2025-08-08,insurance,Namangan
5695,A,0,0.0,app,2025-06-04,loan,Andijan
5696,B,0,0.0,app,2025-07-02,credit_card,Namangan
5697,B,0,0.0,app,2025-06-05,credit_card,Andijan
5698,B,0,0.0,web,2025-07-26,insurance,Namangan
5699,A,0,0.0,app,2025-07-26,loan,Namangan
5700,B,0,0.0,app,2025-07-14,deposit,Tashkent
5701,A,1,153.78,app,2025-08-11,credit_card,Fergana
5702,A,0,0.0,app,2025-06-13,credit_card,Tashkent
5703,B,0,0.0,app,2025-06-04,loan,Namangan
5704,B,0,0.0,app,2025-07-22,deposit,Fergana
5705,A,1,58.09,web,2025-08-14,insurance,Samarkand
5706,A,0,0.0,web,2025-06-15,deposit,Samarkand
5707,B,0,0.0,web,2025-08-21,loan,Andijan
5708,A,0,0.0,web,2025-08-23,deposit,Tashkent
5709,B,0,0.0,app,2025-06-01,deposit,Namangan
5710,B,0,0.0,web,2025-08-04,credit_card,Andijan
5711,A,0,0.0,app,2025-06-11,insurance,Samarkand
5712,A,0,0.0,app,2025-07-31,loan,Samarkand
5713,A,0,0.0,app,2025-08-27,insurance,Bukhara
5714,B,0,0.0,app,2025-08-23,deposit,Bukhara
5715,B,0,0.0,app,2025-08-02,credit_card,Andijan
5716,A,0,0.0,app,2025-07-08,credit_card,Andijan
5717,B,1,113.64,web,2025-08-08,credit_card,Fergana
5718,B,1,152.41,app,2025-07-15,credit_card,Fergana
5719,A,0,0.0,app,2025-08-13,loan,Namangan
5720,B,0,0.0,app,2025-08-09,deposit,Samarkand
5721,A,0,0.0,app,2025-08-07,loan,Tashkent
5722,A,0,0.0,app,2025-06-04,credit_card,Tashkent
5723,A,0,0.0,app,2025-08-10,insurance,Bukhara
5724,A,0,0.0,app,2025-07-18,loan,Fergana
5725,A,1,180.08,web,2025-06-09,deposit,Namangan
5726,A,0,0.0,web,2025-08-29,credit_card,Bukhara
5727,B,0,0.0,app,2025-07-17,deposit,Bukhara
5728,B,0,0.0,app,2025-08-24,credit_card,Namangan
5729,B,1,206.92,web,2025-07-30,deposit,Namangan
5730,A,1,114.31,app,2025-07-22,deposit,Andijan
5731,A,1,198.07,app,2025-08-25,insurance,Samarkand
5732,A,0,0.0,app,2025-07-03,credit_card,Namangan
5733,B,0,0.0,web,2025-07-28,credit_card,Namangan
5734,B,0,0.0,app,2025-07-18,deposit,Bukhara
5735,A,0,0.0,web,2025-06-05,credit_card,Bukhara
5736,A,0,0.0,app,2025-08-24,credit_card,Tashkent
5737,B,0,0.0,app,2025-06-27,loan,Andijan
5738,A,1,192.26,app,2025-07-11,credit_card,Tashkent
5739,A,0,0.0,web,2025-06-01,credit_card,Tashkent
5740,B,0,0.0,web,2025-07-21,credit_card,Namangan
5741,B,1,126.01,app,2025-06-16,credit_card,Samarkand
5742,A,0,0.0,app,2025-07-02,loan,Bukhara
5743,A,0,0.0,app,2025-07-17,credit_card,Fergana
5744,B,0,0.0,app,2025-06-23,deposit,Samarkand
5745,A,0,0.0,app,2025-06-15,insurance,Andijan
5746,A,0,0.0,app,2025-06-26,credit_card,Fergana
5747,A,0,0.0,web,2025-07-07,deposit,Andijan
5748,A,0,0.0,app,2025-08-28,insurance,Namangan
5749,A,0,0.0,app,2025-07-25,deposit,Andijan
5750,B,1,404.63,app,2025-06-02,insurance,Fergana
5751,A,0,0.0,app,2025-08-15,credit_card,Andijan
5752,A,0,0.0,app,2025-06-19,deposit,Andijan
5753,B,0,0.0,web,2025-07-02,deposit,Tashkent
5754,B,0,0.0,app,2025-08-26,credit_card,Andijan
5755,B,0,0.0,web,2025-08-08,deposit,Bukhara
5756,B,0,0.0,app,2025-07-25,loan,Samarkand
5757,A,0,0.0,app,2025-08-28,credit_card,Tashkent
5758,B,0,0.0,app,2025-07-26,credit_card,Bukhara
5759,A,0,0.0,web,2025-06-29,deposit,Andijan
5760,B,0,0.0,app,2025-08-23,deposit,Tashkent
5761,A,0,0.0,app,2025-07-06,loan,Samarkand
5762,B,1,207.77,app,2025-08-10,loan,Namangan
5763,B,0,0.0,web,2025-08-25,credit_card,Fergana
5764,A,0,0.0,app,2025-08-21,loan,Namangan
5765,B,1,130.77,app,2025-07-23,deposit,Andijan
5766,B,0,0.0,app,2025-08-24,deposit,Andijan
5767,B,0,0.0,app,2025-08-25,deposit,Fergana
5768,A,1,638.77,app,2025-07-09,insurance,Fergana
5769,B,0,0.0,app,2025-08-15,deposit,Andijan
5770,A,0,0.0,web,2025-06-11,credit_card,Samarkand
5771,A,0,0.0,app,2025-08-15,credit_card,Samarkand
5772,A,0,0.0,web,2025-08-29,credit_card,Namangan
5773,A,0,0.0,web,2025-06-30,loan,Bukhara
5774,B,0,0.0,app,2025-08-18,deposit,Bukhara
5775,A,0,0.0,app,2025-08-11,credit_card,Namangan
5776,B,0,0.0,web,2025-07-23,deposit,Fergana
5777,A,0,0.0,web,2025-08-21,loan,Samarkand
5778,A,0,0.0,web,2025-08-13,deposit,Namangan
5779,A,0,0.0,web,2025-06-08,credit_card,Bukhara
5780,A,0,0.0,app,2025-06-20,credit_card,Fergana
5781,A,1,423.01,web,2025-06-12,deposit,Bukhara
5782,A,1,860.12,app,2025-08-06,deposit,Fergana
5783,B,1,285.68,app,2025-08-23,deposit,Bukhara
5784,A,0,0.0,app,2025-07-20,deposit,Andijan
5785,A,0,0.0,web,2025-06-12,credit_card,Tashkent
5786,A,0,0.0,app,2025-07-24,credit_card,Fergana
5787,B,0,0.0,web,2025-08-27,deposit,Fergana
5788,B,0,0.0,web,2025-08-19,credit_card,Fergana
5789,A,0,0.0,web,2025-07-24,deposit,Tashkent
5790,A,1,145.03,web,2025-08-13,loan,Tashkent
5791,A,0,0.0,app,2025-06-19,loan,Bukhara
5792,B,0,0.0,web,2025-06-14,loan,Samarkand
5793,A,0,0.0,web,2025-07-22,insurance,Andijan
5794,A,0,0.0,web,2025-08-17,deposit,Bukhara
5795,A,0,0.0,web,2025-06-22,deposit,Fergana
5796,A,0,0.0,app,2025-06-04,loan,Fergana
5797,A,0,0.0,app,2025-07-29,credit_card,Andijan
5798,B,0,0.0,app,2025-07-04,insurance,Bukhara
5799,A,0,0.0,web,2025-08-03,credit_card,Namangan
5800,B,0,0.0,app,2025-06-18,loan,Samarkand
5801,A,1,115.94,web,2025-08-21,credit_card,Tashkent
5802,A,0,0.0,app,2025-07-01,loan,Samarkand
5803,B,1,267.72,web,2025-08-23,credit_card,Namangan
5804,A,0,0.0,web,2025-07-12,deposit,Bukhara
5805,B,0,0.0,app,2025-08-13,insurance,Bukhara
5806,B,0,0.0,web,2025-06-03,loan,Fergana
5807,A,0,0.0,web,2025-08-24,credit_card,Andijan
5808,B,0,0.0,app,2025-07-25,deposit,Bukhara
5809,A,0,0.0,app,2025-06-10,credit_card,Namangan
5810,B,1,840.74,app,2025-08-10,insurance,Bukhara
5811,A,0,0.0,web,2025-06-22,credit_card,Bukhara
5812,B,0,0.0,app,2025-06-23,credit_card,Namangan
5813,A,0,0.0,app,2025-08-15,deposit,Tashkent
5814,B,0,0.0,app,2025-06-13,deposit,Samarkand
5815,B,0,0.0,app,2025-07-10,loan,Bukhara
5816,B,0,0.0,web,2025-06-13,credit_card,Samarkand
5817,B,0,0.0,web,2025-07-21,credit_card,Samarkand
5818,B,0,0.0,app,2025-08-03,credit_card,Fergana
5819,B,0,0.0,web,2025-08-31,credit_card,Tashkent
5820,A,0,0.0,web,2025-08-22,deposit,Samarkand
5821,A,0,0.0,app,2025-08-24,credit_card,Fergana
5822,A,0,0.0,app,2025-08-29,loan,Namangan
5823,A,0,0.0,web,2025-06-13,deposit,Namangan
5824,A,0,0.0,web,2025-06-29,credit_card,Namangan
5825,B,0,0.0,web,2025-08-10,deposit,Andijan
5826,A,0,0.0,app,2025-07-17,deposit,Andijan
5827,B,0,0.0,web,2025-06-26,credit_card,Namangan
5828,A,0,0.0,app,2025-08-09,deposit,Namangan
5829,A,0,0.0,web,2025-06-23,loan,Fergana
5830,B,0,0.0,web,2025-08-14,deposit,Tashkent
5831,B,0,0.0,web,2025-07-26,deposit,Tashkent
5832,B,0,0.0,web,2025-08-24,deposit,Fergana
5833,B,0,0.0,app,2025-06-19,loan,Fergana
5834,A,0,0.0,web,2025-07-20,credit_card,Andijan
5835,B,0,0.0,app,2025-07-05,credit_card,Bukhara
5836,A,0,0.0,web,2025-07-19,deposit,Samarkand
5837,A,0,0.0,app,2025-07-16,insurance,Andijan
5838,A,0,0.0,web,2025-08-09,credit_card,Andijan
5839,A,0,0.0,app,2025-07-23,credit_card,Namangan
5840,A,0,0.0,web,2025-07-01,deposit,Andijan
5841,B,0,0.0,app,2025-08-23,credit_card,Andijan
5842,B,0,0.0,app,2025-06-22,credit_card,Samarkand
5843,A,0,0.0,web,2025-08-06,credit_card,Bukhara
5844,A,0,0.0,web,2025-06-08,credit_card,Tashkent
5845,A,0,0.0,app,2025-06-19,insurance,Namangan
5846,A,0,0.0,app,2025-07-01,insurance,Andijan
5847,B,0,0.0,app,2025-07-02,credit_card,Andijan
5848,A,1,247.08,web,2025-08-18,insurance,Tashkent
5849,B,0,0.0,web,2025-07-25,credit_card,Fergana
5850,A,0,0.0,web,2025-07-01,deposit,Samarkand
5851,B,0,0.0,app,2025-08-06,credit_card,Tashkent
5852,A,0,0.0,app,2025-07-21,deposit,Bukhara
5853,B,0,0.0,web,2025-08-13,credit_card,Tashkent
5854,A,0,0.0,app,2025-08-31,credit_card,Namangan
5855,B,0,0.0,app,2025-06-27,insurance,Namangan
5856,A,0,0.0,app,2025-07-18,credit_card,Samarkand
5857,A,0,0.0,web,2025-07-13,insurance,Fergana
5858,B,0,0.0,web,2025-07-21,credit_card,Andijan
5859,B,0,0.0,app,2025-08-08,credit_card,Namangan
5860,B,0,0.0,web,2025-08-14,deposit,Bukhara
5861,B,0,0.0,app,2025-08-10,loan,Samarkand
5862,B,0,0.0,app,2025-08-11,loan,Namangan
5863,A,0,0.0,app,2025-08-20,credit_card,Bukhara
5864,A,0,0.0,app,2025-07-20,loan,Andijan
5865,A,0,0.0,app,2025-07-31,credit_card,Tashkent
5866,B,0,0.0,web,2025-07-11,loan,Andijan
5867,A,0,0.0,app,2025-07-21,deposit,Bukhara
5868,A,0,0.0,app,2025-08-17,deposit,Andijan
5869,B,0,0.0,app,2025-06-24,insurance,Samarkand
5870,B,0,0.0,app,2025-06-30,deposit,Namangan
5871,A,0,0.0,app,2025-07-22,credit_card,Fergana
5872,A,0,0.0,app,2025-07-20,credit_card,Fergana
5873,A,0,0.0,web,2025-07-27,loan,Bukhara
5874,A,0,0.0,web,2025-08-01,credit_card,Bukhara
5875,A,0,0.0,web,2025-08-18,credit_card,Bukhara
5876,B,0,0.0,app,2025-07-23,deposit,Namangan
5877,B,0,0.0,web,2025-08-07,deposit,Fergana
5878,B,1,476.76,app,2025-08-16,deposit,Fergana
5879,A,0,0.0,app,2025-08-08,loan,Samarkand
5880,B,0,0.0,app,2025-07-01,loan,Samarkand
5881,A,0,0.0,app,2025-08-15,deposit,Tashkent
5882,A,0,0.0,web,2025-06-30,deposit,Namangan
5883,B,0,0.0,app,2025-06-10,deposit,Bukhara
5884,A,0,0.0,app,2025-08-29,credit_card,Samarkand
5885,A,0,0.0,app,2025-07-14,deposit,Tashkent
5886,B,1,129.83,web,2025-06-06,deposit,Tashkent
5887,A,0,0.0,web,2025-06-27,credit_card,Fergana
5888,B,0,0.0,app,2025-06-20,credit_card,Namangan
5889,A,1,154.5,web,2025-08-31,deposit,Namangan
5890,B,1,523.48,web,2025-06-20,loan,Andijan
5891,A,0,0.0,app,2025-06-12,deposit,Bukhara
5892,A,0,0.0,web,2025-08-24,credit_card,Namangan
5893,B,0,0.0,app,2025-07-19,credit_card,Andijan
5894,A,0,0.0,app,2025-07-22,credit_card,Bukhara
5895,A,0,0.0,web,2025-06-10,loan,Namangan
5896,A,0,0.0,app,2025-06-05,loan,Fergana
5897,A,0,0.0,app,2025-08-03,deposit,Andijan
5898,A,0,0.0,web,2025-07-28,deposit,Tashkent
5899,A,0,0.0,app,2025-06-08,insurance,Namangan
5900,B,0,0.0,app,2025-06-30,credit_card,Namangan
5901,A,0,0.0,app,2025-06-17,credit_card,Fergana
5902,A,0,0.0,app,2025-08-06,credit_card,Samarkand
5903,A,0,0.0,app,2025-06-21,loan,Bukhara
5904,A,0,0.0,web,2025-06-16,credit_card,Samarkand
5905,B,0,0.0,app,2025-06-27,deposit,Tashkent
5906,A,0,0.0,web,2025-06-06,credit_card,Samarkand
5907,B,0,0.0,app,2025-07-12,credit_card,Tashkent
5908,A,0,0.0,web,2025-06-16,loan,Bukhara
5909,B,0,0.0,web,2025-07-15,credit_card,Fergana
5910,B,0,0.0,app,2025-06-03,deposit,Tashkent
5911,B,0,0.0,web,2025-07-10,deposit,Bukhara
5912,B,0,0.0,web,2025-06-20,credit_card,Andijan
5913,B,0,0.0,app,2025-06-07,deposit,Fergana
5914,A,0,0.0,app,2025-07-29,loan,Samarkand
5915,A,0,0.0,web,2025-06-11,loan,Samarkand
5916,B,0,0.0,web,2025-07-22,credit_card,Tashkent
5917,A,0,0.0,app,2025-06-03,deposit,Namangan
5918,A,0,0.0,app,2025-06-21,credit_card,Andijan
5919,B,0,0.0,app,2025-07-23,credit_card,Namangan
5920,A,0,0.0,app,2025-06-30,credit_card,Andijan
5921,B,0,0.0,web,2025-06-11,loan,Fergana
5922,B,1,332.83,app,2025-08-20,deposit,Samarkand
5923,B,1,847.03,app,2025-06-25,deposit,Bukhara
5924,B,0,0.0,web,2025-07-20,deposit,Andijan
5925,A,0,0.0,app,2025-08-28,insurance,Fergana
5926,A,0,0.0,app,2025-06-09,deposit,Tashkent
5927,A,1,348.12,app,2025-07-15,credit_card,Andijan
5928,A,0,0.0,app,2025-06-29,loan,Tashkent
5929,B,0,0.0,app,2025-08-01,loan,Fergana
5930,B,0,0.0,app,2025-06-15,loan,Bukhara
5931,A,0,0.0,app,2025-06-19,loan,Samarkand
5932,A,0,0.0,web,2025-06-15,deposit,Samarkand
5933,B,0,0.0,web,2025-07-09,credit_card,Bukhara
5934,A,0,0.0,app,2025-07-05,deposit,Samarkand
5935,A,0,0.0,app,2025-06-13,credit_card,Andijan
5936,A,1,169.03,web,2025-06-16,credit_card,Namangan
5937,B,0,0.0,app,2025-08-06,loan,Namangan
5938,B,0,0.0,web,2025-07-25,loan,Bukhara
5939,B,0,0.0,web,2025-08-04,credit_card,Namangan
5940,B,0,0.0,app,2025-07-05,loan,Andijan
5941,A,0,0.0,app,2025-06-16,loan,Fergana
5942,A,0,0.0,app,2025-06-01,credit_card,Samarkand
5943,B,0,0.0,app,2025-07-20,deposit,Andijan
5944,A,0,0.0,web,2025-06-14,credit_card,Fergana
5945,B,0,0.0,web,2025-08-01,deposit,Bukhara
5946,B,1,201.46,app,2025-06-07,credit_card,Andijan
5947,B,0,0.0,app,2025-06-23,loan,Andijan
5948,B,0,0.0,app,2025-08-02,deposit,Namangan
5949,B,0,0.0,app,2025-06-29,deposit,Fergana
5950,B,0,0.0,web,2025-06-22,deposit,Fergana
5951,A,0,0.0,web,2025-08-19,credit_card,Tashkent
5952,A,0,0.0,app,2025-06-06,credit_card,Fergana
5953,A,0,0.0,app,2025-08-21,deposit,Namangan
5954,B,0,0.0,app,2025-06-29,loan,Samarkand
5955,A,0,0.0,app,2025-08-28,insurance,Samarkand
5956,B,0,0.0,app,2025-06-02,credit_card,Samarkand
5957,A,1,511.55,app,2025-08-03,loan,Namangan
5958,B,0,0.0,app,2025-07-06,loan,Samarkand
5959,A,0,0.0,web,2025-06-20,deposit,Andijan
5960,B,0,0.0,app,2025-07-25,credit_card,Andijan
5961,B,0,0.0,app,2025-07-07,insurance,Samarkand
5962,A,0,0.0,web,2025-07-22,loan,Bukhara
5963,A,0,0.0,web,2025-08-08,deposit,Bukhara
5964,B,0,0.0,app,2025-08-09,loan,Tashkent
5965,A,0,0.0,app,2025-06-22,deposit,Andijan
5966,A,0,0.0,web,2025-08-24,credit_card,Tashkent
5967,B,0,0.0,app,2025-08-22,deposit,Fergana
5968,B,0,0.0,app,2025-06-15,loan,Fergana
5969,B,0,0.0,app,2025-07-17,loan,Andijan
5970,A,0,0.0,app,2025-08-10,credit_card,Andijan
5971,A,1,210.43,app,2025-08-20,deposit,Fergana
5972,B,0,0.0,app,2025-08-08,credit_card,Tashkent
5973,B,0,0.0,web,2025-07-22,credit_card,Samarkand
5974,B,0,0.0,web,2025-07-09,credit_card,Fergana
5975,A,0,0.0,web,2025-06-02,credit_card,Samarkand
5976,A,0,0.0,app,2025-08-30,deposit,Samarkand
5977,A,0,0.0,app,2025-07-15,credit_card,Tashkent
5978,A,0,0.0,web,2025-06-24,credit_card,Bukhara
5979,A,0,0.0,app,2025-07-31,credit_card,Andijan
5980,A,0,0.0,app,2025-08-31,loan,Bukhara
5981,B,0,0.0,app,2025-08-04,loan,Namangan
5982,A,0,0.0,app,2025-07-23,credit_card,Bukhara
5983,B,1,108.98,app,2025-06-21,loan,Fergana
5984,B,0,0.0,app,2025-08-31,loan,Tashkent
5985,B,0,0.0,web,2025-08-06,deposit,Samarkand
5986,A,0,0.0,app,2025-06-01,credit_card,Tashkent
5987,B,0,0.0,web,2025-07-29,deposit,Andijan
5988,B,0,0.0,web,2025-07-17,credit_card,Namangan
5989,B,0,0.0,app,2025-06-18,deposit,Namangan
5990,B,1,164.41,web,2025-07-03,loan,Namangan
5991,B,1,195.26,web,2025-06-15,credit_card,Samarkand
5992,B,0,0.0,app,2025-06-24,deposit,Namangan
5993,A,0,0.0,app,2025-07-06,deposit,Andijan
5994,B,0,0.0,app,2025-07-30,loan,Namangan
5995,A,0,0.0,web,2025-07-04,loan,Namangan
5996,B,0,0.0,app,2025-08-29,credit_card,Andijan
5997,A,0,0.0,app,2025-07-21,insurance,Andijan
5998,A,0,0.0,app,2025-07-10,deposit,Samarkand
5999,B,0,0.0,app,2025-06-22,credit_card,Namangan
6000,B,0,0.0,app,2025-06-16,deposit,Fergana
6001,A,0,0.0,app,2025-07-12,credit_card,Tashkent
6002,A,0,0.0,web,2025-06-16,deposit,Namangan
6003,B,0,0.0,web,2025-06-05,loan,Namangan
6004,A,0,0.0,web,2025-06-06,loan,Tashkent
6005,B,0,0.0,app,2025-07-12,credit_card,Namangan
6006,A,0,0.0,web,2025-08-27,insurance,Andijan
6007,B,0,0.0,app,2025-06-30,deposit,Namangan
6008,B,0,0.0,app,2025-07-02,deposit,Fergana
6009,A,0,0.0,web,2025-07-23,credit_card,Andijan
6010,A,0,0.0,app,2025-06-19,credit_card,Bukhara
6011,A,0,0.0,app,2025-07-21,loan,Samarkand
6012,B,0,0.0,app,2025-06-28,deposit,Samarkand
6013,B,1,70.34,app,2025-07-17,insurance,Tashkent
6014,B,0,0.0,web,2025-08-11,credit_card,Fergana
6015,A,0,0.0,app,2025-06-01,deposit,Samarkand
6016,A,0,0.0,web,2025-08-07,deposit,Tashkent
6017,A,0,0.0,app,2025-07-27,credit_card,Tashkent
6018,A,0,0.0,app,2025-06-22,loan,Tashkent
6019,B,0,0.0,app,2025-08-25,credit_card,Samarkand
6020,B,0,0.0,web,2025-07-28,deposit,Bukhara
6021,B,0,0.0,web,2025-08-30,deposit,Tashkent
6022,A,0,0.0,app,2025-08-30,deposit,Namangan
6023,B,0,0.0,app,2025-06-13,deposit,Bukhara
6024,B,0,0.0,web,2025-07-09,credit_card,Bukhara
6025,B,0,0.0,app,2025-06-27,deposit,Namangan
6026,B,1,322.33,app,2025-07-09,deposit,Samarkand
6027,A,0,0.0,app,2025-08-11,deposit,Samarkand
6028,A,0,0.0,app,2025-06-12,loan,Fergana
6029,B,0,0.0,app,2025-06-24,insurance,Samarkand
6030,A,0,0.0,app,2025-06-18,deposit,Fergana
6031,A,0,0.0,web,2025-06-15,deposit,Tashkent
6032,B,1,73.16,web,2025-07-30,insurance,Samarkand
6033,B,0,0.0,web,2025-06-16,credit_card,Samarkand
6034,B,1,153.81,app,2025-08-13,deposit,Namangan
6035,A,0,0.0,app,2025-07-17,loan,Tashkent
6036,A,0,0.0,web,2025-06-24,credit_card,Andijan
6037,B,0,0.0,web,2025-07-15,deposit,Andijan
6038,B,0,0.0,app,2025-06-19,loan,Fergana
6039,B,1,376.56,app,2025-08-30,credit_card,Tashkent
6040,B,0,0.0,web,2025-07-11,insurance,Andijan
6041,B,0,0.0,web,2025-07-01,credit_card,Bukhara
6042,B,0,0.0,web,2025-08-24,insurance,Namangan
6043,A,0,0.0,web,2025-06-16,credit_card,Bukhara
6044,B,0,0.0,app,2025-06-23,credit_card,Andijan
6045,B,0,0.0,app,2025-08-17,loan,Fergana
6046,B,0,0.0,web,2025-06-23,deposit,Samarkand
6047,A,0,0.0,app,2025-07-11,credit_card,Samarkand
6048,B,0,0.0,app,2025-06-18,insurance,Samarkand
6049,A,0,0.0,web,2025-07-06,deposit,Fergana
6050,B,0,0.0,app,2025-06-12,deposit,Bukhara
6051,A,0,0.0,web,2025-08-14,credit_card,Fergana
6052,B,0,0.0,web,2025-08-08,loan,Fergana
6053,A,0,0.0,app,2025-07-21,insurance,Bukhara
6054,A,1,176.06,app,2025-08-24,credit_card,Andijan
6055,A,0,0.0,app,2025-07-02,credit_card,Samarkand
6056,B,0,0.0,web,2025-08-10,loan,Namangan
6057,A,0,0.0,app,2025-07-06,insurance,Fergana
6058,A,0,0.0,app,2025-07-10,loan,Fergana
6059,B,0,0.0,web,2025-08-30,loan,Bukhara
6060,A,0,0.0,app,2025-08-09,deposit,Andijan
6061,B,0,0.0,app,2025-07-08,insurance,Namangan
6062,B,0,0.0,app,2025-07-24,credit_card,Fergana
6063,B,0,0.0,app,2025-06-04,credit_card,Tashkent
