transaction_id,client_id,transaction_date,transaction_type,amount,currency
TX02607,63,2024-04-23 20:05:21,Перевод,5822.76,RUB
TX02608,184,2024-04-18 21:53:47,Перевод,5458.66,EUR
TX02609,269,2024-03-22 05:43:31,Перевод,8458.05,USD
TX02610,31,2024-06-24 21:56:26,Пополнение,2692.04,UZS
TX02611,210,2024-06-05 15:12:21,Комиссия,5937.55,EUR
TX02612,54,2024-04-10 17:03:52,Снятие,3022.77,EUR
TX02613,183,2024-04-14 23:43:36,Снятие,9668.17,USD
TX02614,168,2024-04-28 16:32:21,Покупка,3068.0,USD
TX02615,74,2024-01-08 00:33:54,Комиссия,6282.46,RUB
TX02616,18,2024-04-04 05:17:52,Комиссия,690.4,EUR
TX02617,180,2024-05-06 12:33:02,Снятие,8077.38,USD
TX02618,120,2024-01-30 11:28:23,Снятие,1416.25,USD
TX02619,195,2024-05-02 15:22:01,Покупка,240.78,UZS
TX02620,169,2024-06-10 08:31:49,Комиссия,2551.35,USD
TX02621,122,2024-01-30 00:21:15,Комиссия,6626.44,EUR
TX02622,74,2024-02-25 07:38:22,Снятие,2478.23,UZS
TX02623,129,2024-05-10 15:16:32,Снятие,7119.14,UZS
TX02624,208,2024-06-10 00:08:12,Комиссия,5701.77,RUB
TX02625,271,2024-03-04 12:21:01,Комиссия,3567.75,UZS
TX02626,20,2024-06-06 13:45:50,Комиссия,2369.84,EUR
TX02627,136,2024-03-28 01:39:29,Комиссия,6418.87,EUR
TX02628,214,2024-01-09 02:47:09,Перевод,1280.17,RUB
TX02629,247,2024-03-08 19:16:56,Пополнение,3822.28,RUB
TX02630,159,2024-06-03 05:54:09,Покупка,8092.03,EUR
TX02631,18,2024-04-28 19:48:13,Снятие,2641.48,USD
TX02632,20,2024-01-03 07:10:48,Снятие,461.33,USD
TX02633,116,2024-06-21 21:53:31,Перевод,4698.57,RUB
TX02634,299,2024-02-21 20:33:36,Перевод,7369.07,EUR
TX02635,198,2024-05-23 12:30:09,Комиссия,5524.42,EUR
TX02636,210,2024-05-09 22:47:17,Снятие,9997.11,UZS
TX02637,269,2024-01-22 21:22:26,Снятие,4441.17,UZS
TX02638,8,2024-05-10 09:31:11,Покупка,1908.2,USD
TX02639,151,2024-06-23 22:12:35,Снятие,1233.78,UZS
TX02640,133,2024-02-17 09:53:18,Снятие,603.68,UZS
TX02641,221,2024-03-13 07:44:25,Снятие,6723.23,EUR
TX02642,175,2024-01-12 13:54:24,Комиссия,649.62,RUB
TX02643,278,2024-05-08 09:37:13,Комиссия,2683.3,EUR
TX02644,76,2024-05-29 22:36:09,Пополнение,3102.16,USD
TX02645,94,2024-04-23 16:57:33,Перевод,1664.57,EUR
TX02646,180,2024-05-28 13:02:51,Покупка,7897.14,UZS
TX02647,116,2024-03-09 12:09:02,Пополнение,1890.7,UZS
TX02648,173,2024-06-05 07:36:37,Перевод,615.91,RUB
TX02649,195,2024-04-04 02:25:18,Пополнение,494.91,EUR
TX02650,55,2024-04-30 01:57:52,Пополнение,6409.61,USD
TX02651,28,2024-02-10 17:05:02,Пополнение,2847.23,EUR
TX02652,17,2024-05-25 12:07:58,Снятие,7080.28,EUR
TX02653,80,2024-06-15 09:23:01,Перевод,7788.0,EUR
TX02654,286,2024-03-11 01:26:57,Комиссия,1518.48,USD
TX02655,191,2024-02-27 08:11:25,Покупка,9333.82,RUB
TX02656,183,2024-04-02 15:22:25,Комиссия,4101.52,UZS
TX02657,8,2024-06-21 03:54:16,Перевод,6756.97,EUR
TX02658,17,2024-06-17 08:54:03,Перевод,3912.37,RUB
TX02659,123,2024-01-16 23:53:16,Перевод,4058.08,EUR
TX02660,9,2024-03-02 20:15:22,Перевод,2608.1,RUB
TX02661,259,2024-03-06 10:43:01,Комиссия,7302.97,RUB
TX02662,159,2024-03-15 15:10:07,Покупка,1277.35,RUB
TX02663,252,2024-06-06 06:58:26,Покупка,6186.11,EUR
TX02664,56,2024-04-30 13:12:38,Перевод,6189.97,EUR
TX02665,211,2024-06-17 02:24:22,Комиссия,8295.34,UZS
TX02666,201,2024-02-25 06:48:15,Снятие,455.74,UZS
TX02667,195,2024-02-16 03:25:31,Снятие,4439.71,USD
TX02668,122,2024-04-30 13:19:22,Перевод,1591.85,RUB
TX02669,45,2024-04-13 22:32:03,Снятие,7195.29,RUB
TX02670,11,2024-06-12 23:29:25,Пополнение,5459.14,EUR
TX02671,141,2024-02-18 18:00:51,Снятие,8730.73,EUR
TX02672,166,2024-04-23 01:24:33,Пополнение,8690.33,USD
TX02673,282,2024-06-08 03:12:12,Пополнение,1682.86,EUR
TX02674,57,2024-03-01 23:29:15,Снятие,6570.34,EUR
TX02675,172,2024-01-03 10:34:55,Снятие,1352.84,EUR
TX02676,60,2024-06-02 05:52:52,Перевод,9722.25,RUB
TX02677,157,2024-01-20 08:38:08,Перевод,8410.24,UZS
TX02678,260,2024-02-17 03:40:04,Покупка,5772.86,UZS
TX02679,275,2024-05-15 23:44:50,Покупка,2081.47,UZS
TX02680,10,2024-01-06 01:54:09,Снятие,7349.85,EUR
TX02681,75,2024-05-31 05:29:51,Пополнение,6670.27,EUR
TX02682,248,2024-06-13 16:39:06,Комиссия,2906.38,UZS
TX02683,109,2024-01-13 09:14:09,Покупка,21.38,UZS
TX02684,151,2024-06-21 22:36:34,Покупка,207.74,USD
TX02685,255,2024-05-11 22:55:18,Покупка,5009.76,USD
TX02686,49,2024-03-05 05:04:08,Снятие,9309.55,UZS
TX02687,230,2024-04-21 13:26:27,Пополнение,7831.01,UZS
TX02688,191,2024-01-02 18:15:44,Пополнение,8822.09,UZS
TX02689,31,2024-01-14 02:55:25,Снятие,4916.98,UZS
TX02690,192,2024-06-19 18:07:20,Перевод,9218.4,USD
TX02691,191,2024-05-23 04:17:27,Комиссия,9847.23,RUB
TX02692,257,2024-06-01 02:14:57,Снятие,7340.41,USD
TX02693,128,2024-03-30 22:54:02,Снятие,3832.26,EUR
TX02694,68,2024-03-10 17:50:37,Снятие,3893.42,EUR
TX02695,254,2024-03-11 15:40:23,Комиссия,5397.15,USD
TX02696,84,2024-05-15 07:02:34,Перевод,1654.03,RUB
TX02697,246,2024-02-04 04:08:09,Покупка,9269.97,EUR
TX02698,117,2024-03-24 07:50:52,Снятие,1952.28,EUR
TX02699,25,2024-05-10 10:15:05,Покупка,5824.05,RUB
TX02700,57,2024-04-22 01:30:53,Снятие,6808.09,UZS
TX02701,204,2024-04-19 08:48:41,Комиссия,9903.75,EUR
TX02702,99,2024-06-23 09:50:34,Комиссия,1412.94,UZS
TX02703,206,2024-02-15 23:33:09,Перевод,6794.71,USD
TX02704,147,2024-01-11 10:53:45,Пополнение,7814.67,EUR
TX02705,241,2024-01-31 01:18:16,Комиссия,1265.38,UZS
TX02706,142,2024-01-15 04:48:33,Перевод,9204.29,USD
TX02707,169,2024-06-14 16:54:13,Комиссия,7794.58,EUR
TX02708,296,2024-05-03 12:05:04,Пополнение,3606.47,UZS
TX02709,56,2024-02-26 18:45:24,Перевод,1695.46,USD
TX02710,50,2024-05-08 22:22:53,Пополнение,4286.7,UZS
TX02711,56,2024-02-24 06:14:25,Комиссия,8079.32,USD
TX02712,286,2024-03-09 23:25:24,Покупка,4432.75,USD
TX02713,93,2024-05-02 20:37:41,Пополнение,8430.1,EUR
TX02714,41,2024-03-23 08:08:34,Снятие,7163.55,EUR
TX02715,162,2024-03-23 19:00:39,Пополнение,2788.14,EUR
TX02716,126,2024-05-27 15:08:02,Пополнение,6952.89,RUB
TX02717,124,2024-03-23 12:16:53,Покупка,887.13,EUR
TX02718,13,2024-06-20 14:52:32,Покупка,8989.69,USD
TX02719,48,2024-06-04 06:53:18,Покупка,7875.72,EUR
TX02720,227,2024-03-15 03:00:58,Перевод,9586.04,UZS
TX02721,263,2024-02-26 16:28:01,Перевод,9586.57,RUB
TX02722,94,2024-05-31 05:05:41,Снятие,2756.95,EUR
TX02723,38,2024-03-21 01:23:07,Снятие,9267.21,EUR
TX02724,163,2024-05-30 22:19:15,Комиссия,2045.61,UZS
TX02725,102,2024-06-19 19:00:14,Снятие,2907.92,EUR
TX02726,35,2024-04-08 01:57:24,Снятие,2113.15,RUB
TX02727,161,2024-02-29 12:10:22,Снятие,120.25,RUB
TX02728,54,2024-02-08 16:30:33,Перевод,453.9,EUR
TX02729,246,2024-06-23 22:05:15,Перевод,9984.25,RUB
TX02730,258,2024-03-14 19:14:57,Комиссия,5421.2,USD
TX02731,78,2024-02-01 11:37:45,Перевод,8827.69,USD
TX02732,244,2024-05-05 10:48:06,Перевод,9055.21,USD
TX02733,256,2024-01-18 17:50:13,Перевод,2230.37,RUB
TX02734,112,2024-03-08 14:04:03,Снятие,8575.97,EUR
TX02735,174,2024-01-06 10:41:35,Снятие,8764.75,UZS
TX02736,265,2024-01-20 17:40:42,Покупка,502.68,RUB
TX02737,7,2024-03-11 12:29:16,Комиссия,4307.92,EUR
TX02738,127,2024-06-16 11:54:40,Пополнение,9305.46,USD
TX02739,118,2024-01-23 05:32:23,Перевод,4845.92,EUR
TX02740,89,2024-03-31 05:03:50,Перевод,1572.46,UZS
TX02741,134,2024-01-20 18:22:28,Пополнение,5984.74,EUR
TX02742,21,2024-02-22 20:51:40,Снятие,8521.42,UZS
TX02743,4,2024-03-12 01:11:49,Снятие,2419.82,USD
TX02744,45,2024-03-09 11:47:03,Покупка,1199.85,USD
TX02745,159,2024-03-18 13:09:18,Покупка,6627.79,USD
TX02746,123,2024-02-26 03:29:12,Покупка,1373.0,USD
TX02747,93,2024-03-09 10:15:30,Комиссия,6156.16,EUR
TX02748,244,2024-05-15 10:12:45,Перевод,8550.21,RUB
TX02749,228,2024-03-21 02:31:02,Покупка,4263.23,RUB
TX02750,208,2024-05-19 07:02:00,Перевод,2165.01,EUR
TX02751,88,2024-03-07 08:14:23,Комиссия,3014.48,UZS
TX02752,29,2024-04-18 04:31:07,Покупка,6324.83,UZS
TX02753,155,2024-04-26 03:24:59,Покупка,9538.91,EUR
TX02754,75,2024-03-25 17:43:56,Комиссия,7969.52,UZS
TX02755,219,2024-02-25 09:23:29,Пополнение,6140.12,USD
TX02756,125,2024-05-16 05:00:08,Перевод,4002.97,USD
TX02757,93,2024-01-21 16:46:51,Пополнение,7842.42,RUB
TX02758,206,2024-02-19 02:55:16,Комиссия,2560.79,USD
TX02759,33,2024-03-22 13:33:35,Пополнение,9970.14,USD
TX02760,178,2024-03-10 11:05:03,Покупка,3680.54,RUB
TX02761,124,2024-02-25 07:40:46,Перевод,6980.24,EUR
TX02762,283,2024-03-16 07:41:36,Покупка,3908.79,RUB
TX02763,252,2024-06-23 17:52:24,Перевод,3747.56,EUR
TX02764,82,2024-04-22 10:57:15,Комиссия,9089.03,RUB
TX02765,31,2024-03-13 18:57:24,Покупка,968.51,UZS
TX02766,282,2024-04-11 05:52:02,Снятие,9607.97,EUR
TX02767,188,2024-05-20 01:23:28,Покупка,4814.14,UZS
TX02768,28,2024-05-05 02:56:43,Перевод,3977.43,UZS
TX02769,169,2024-04-03 08:54:05,Пополнение,5226.25,RUB
TX02770,188,2024-05-07 15:29:10,Покупка,260.45,UZS
TX02771,118,2024-05-12 22:07:15,Покупка,6010.49,UZS
TX02772,246,2024-03-18 18:38:08,Покупка,9578.94,EUR
TX02773,255,2024-03-25 18:55:32,Пополнение,2352.2,EUR
TX02774,202,2024-02-15 15:27:32,Пополнение,3181.11,UZS
TX02775,299,2024-05-16 22:53:04,Перевод,2670.14,RUB
TX02776,168,2024-03-02 08:10:49,Комиссия,1430.68,EUR
TX02777,89,2024-06-05 23:05:40,Перевод,247.46,USD
TX02778,216,2024-05-24 07:38:10,Покупка,2314.86,UZS
TX02779,251,2024-02-06 09:57:38,Снятие,1971.33,RUB
TX02780,46,2024-05-26 19:09:08,Пополнение,9430.76,UZS
TX02781,274,2024-02-12 00:27:58,Снятие,2760.11,EUR
TX02782,210,2024-02-27 23:16:00,Комиссия,4326.11,UZS
TX02783,260,2024-04-03 11:35:04,Комиссия,8215.12,EUR
TX02784,125,2024-03-28 08:45:58,Покупка,6858.56,EUR
TX02785,215,2024-02-03 10:40:55,Пополнение,8082.34,EUR
TX02786,115,2024-05-16 21:09:18,Комиссия,282.27,EUR
TX02787,47,2024-05-22 23:29:27,Комиссия,912.98,USD
TX02788,81,2024-06-22 23:34:40,Снятие,8598.63,UZS
TX02789,54,2024-04-06 00:46:38,Перевод,2139.81,USD
TX02790,99,2024-06-03 05:35:42,Пополнение,8675.36,EUR
TX02791,55,2024-05-25 13:05:08,Перевод,2105.59,EUR
TX02792,42,2024-05-08 19:47:24,Пополнение,6147.23,EUR
TX02793,274,2024-02-05 23:07:55,Перевод,2188.19,RUB
TX02794,78,2024-01-08 19:04:05,Покупка,826.69,EUR
TX02795,193,2024-01-24 21:48:07,Комиссия,4022.4,UZS
TX02796,68,2024-04-11 14:57:44,Снятие,6027.42,UZS
TX02797,231,2024-04-14 02:03:01,Пополнение,9041.54,USD
TX02798,182,2024-04-30 15:39:57,Комиссия,1212.1,USD
TX02799,38,2024-04-06 11:01:01,Комиссия,7445.64,EUR
TX02800,76,2024-02-06 14:45:35,Комиссия,1483.13,USD
TX02801,188,2024-01-09 22:36:28,Комиссия,7076.2,EUR
TX02802,172,2024-03-09 01:04:03,Снятие,7391.53,EUR
TX02803,147,2024-01-25 09:56:57,Покупка,7345.85,UZS
TX02804,237,2024-02-16 09:30:57,Комиссия,5635.97,USD
TX02805,87,2024-06-15 07:42:04,Комиссия,2841.91,EUR
TX02806,171,2024-01-29 23:21:39,Пополнение,3491.13,USD
TX02807,262,2024-01-11 14:43:55,Комиссия,7316.72,RUB
TX02808,111,2024-03-29 13:30:46,Снятие,5469.99,USD
TX02809,156,2024-06-24 19:08:45,Покупка,6820.77,UZS
TX02810,186,2024-01-31 10:47:15,Перевод,6261.32,EUR
TX02811,262,2024-06-21 03:29:16,Комиссия,8577.81,RUB
TX02812,135,2024-06-15 09:42:23,Перевод,1390.91,UZS
TX02813,65,2024-03-31 18:10:34,Пополнение,2245.43,RUB
TX02814,159,2024-04-01 03:22:56,Снятие,9010.65,EUR
TX02815,300,2024-04-08 12:11:40,Комиссия,466.76,RUB
TX02816,37,2024-05-13 01:30:57,Снятие,6668.69,RUB
TX02817,212,2024-03-05 00:26:52,Перевод,6089.85,UZS
TX02818,40,2024-03-22 09:22:37,Комиссия,8351.0,EUR
TX02819,78,2024-06-13 13:42:53,Пополнение,3475.54,RUB
TX02820,222,2024-04-07 03:06:51,Перевод,9013.15,USD
TX02821,246,2024-02-04 18:38:47,Комиссия,4099.33,USD
TX02822,63,2024-05-16 18:10:31,Снятие,623.09,USD
TX02823,210,2024-06-15 14:39:01,Снятие,7789.98,UZS
TX02824,222,2024-01-29 17:49:58,Пополнение,6833.02,USD
TX02825,71,2024-04-05 14:59:14,Пополнение,4664.1,EUR
TX02826,67,2024-02-26 21:39:14,Снятие,5510.28,RUB
TX02827,246,2024-04-24 10:47:24,Снятие,2306.59,USD
TX02828,277,2024-01-27 09:43:38,Покупка,2045.67,UZS
TX02829,274,2024-05-18 00:18:49,Покупка,5971.11,EUR
TX02830,50,2024-03-26 13:53:32,Снятие,6326.63,EUR
TX02831,273,2024-06-08 20:17:16,Перевод,7009.16,EUR
TX02832,167,2024-05-18 06:07:32,Пополнение,6282.41,UZS
TX02833,170,2024-05-08 23:33:07,Перевод,47.29,USD
TX02834,157,2024-02-24 20:00:31,Комиссия,345.53,UZS
TX02835,32,2024-03-29 03:43:20,Перевод,3966.59,EUR
TX02836,184,2024-04-07 09:44:21,Комиссия,4628.94,UZS
TX02837,35,2024-05-15 15:51:40,Перевод,5135.86,UZS
TX02838,67,2024-03-19 19:09:15,Снятие,3293.24,USD
TX02839,194,2024-02-17 01:35:43,Перевод,2895.45,UZS
TX02840,154,2024-03-04 12:04:25,Перевод,9752.99,UZS
TX02841,227,2024-05-08 18:21:23,Покупка,4167.14,USD
TX02842,40,2024-05-01 16:51:01,Покупка,87.31,UZS
TX02843,267,2024-01-27 19:27:50,Снятие,3547.16,UZS
TX02844,79,2024-03-21 02:06:14,Покупка,4953.77,EUR
TX02845,56,2024-02-25 15:22:59,Снятие,827.74,UZS
TX02846,25,2024-05-25 11:52:55,Снятие,8442.24,RUB
TX02847,23,2024-06-17 18:45:07,Снятие,2280.57,USD
TX02848,127,2024-04-17 21:51:09,Снятие,4205.52,EUR
TX02849,223,2024-05-04 21:33:26,Комиссия,8950.63,UZS
TX02850,140,2024-06-16 21:51:32,Комиссия,4708.41,UZS
TX02851,57,2024-05-06 09:13:52,Снятие,733.01,EUR
TX02852,191,2024-03-21 17:23:06,Пополнение,6964.52,EUR
TX02853,185,2024-04-25 05:06:49,Пополнение,5858.39,EUR
TX02854,273,2024-06-24 01:59:18,Перевод,4896.24,UZS
TX02855,209,2024-06-06 16:44:02,Перевод,4598.7,USD
TX02856,151,2024-03-04 00:52:18,Перевод,9537.14,USD
TX02857,19,2024-05-29 12:39:34,Комиссия,9402.64,USD
TX02858,94,2024-01-15 01:17:49,Пополнение,8046.24,EUR
TX02859,81,2024-02-25 04:38:49,Перевод,1613.15,RUB
TX02860,59,2024-06-07 23:47:08,Комиссия,8146.65,EUR
TX02861,218,2024-02-10 11:42:50,Покупка,6860.43,EUR
TX02862,48,2024-03-22 22:56:30,Пополнение,9872.29,USD
TX02863,271,2024-02-09 07:31:49,Снятие,4924.09,EUR
TX02864,134,2024-02-22 15:01:37,Комиссия,10.96,EUR
TX02865,142,2024-04-09 03:30:46,Перевод,4263.18,UZS
TX02866,74,2024-03-12 19:43:02,Комиссия,3578.18,RUB
TX02867,35,2024-05-29 03:01:46,Снятие,4293.27,RUB
TX02868,76,2024-02-14 09:51:48,Комиссия,2525.8,USD
TX02869,84,2024-02-15 21:07:11,Комиссия,2332.64,USD
TX02870,251,2024-03-24 21:22:50,Покупка,6723.22,EUR
TX02871,189,2024-03-17 04:46:15,Покупка,2876.9,USD
TX02872,51,2024-01-04 16:51:56,Комиссия,7604.76,USD
TX02873,247,2024-03-16 05:23:03,Снятие,101.0,UZS
TX02874,220,2024-01-05 04:46:37,Покупка,9867.64,UZS
TX02875,299,2024-05-09 02:07:55,Перевод,3174.47,USD
TX02876,126,2024-04-08 08:25:26,Снятие,3049.91,EUR
TX02877,31,2024-04-20 22:17:20,Пополнение,4698.09,EUR
TX02878,205,2024-05-12 06:07:36,Пополнение,9245.47,USD
TX02879,145,2024-04-23 19:05:31,Покупка,2389.93,USD
TX02880,181,2024-05-30 19:16:01,Пополнение,956.07,USD
TX02881,102,2024-01-29 08:14:15,Комиссия,7455.55,USD
TX02882,183,2024-04-18 19:08:47,Комиссия,7848.76,RUB
TX02883,203,2024-05-25 00:38:24,Перевод,4027.66,EUR
TX02884,214,2024-05-21 14:28:46,Снятие,615.96,RUB
TX02885,169,2024-04-24 11:35:03,Покупка,7101.69,RUB
TX02886,115,2024-03-12 01:12:27,Покупка,209.37,USD
TX02887,46,2024-04-27 19:34:51,Покупка,8341.0,USD
TX02888,198,2024-05-28 23:57:51,Снятие,9469.4,USD
TX02889,43,2024-02-13 20:29:06,Снятие,1415.34,RUB
TX02890,69,2024-02-01 13:49:32,Перевод,7646.07,RUB
TX02891,159,2024-04-23 10:30:21,Покупка,1427.74,RUB
TX02892,143,2024-04-25 22:08:33,Комиссия,6312.09,EUR
TX02893,257,2024-01-10 20:39:53,Пополнение,8607.74,EUR
TX02894,167,2024-05-28 23:24:51,Снятие,4872.39,RUB
TX02895,149,2024-06-10 05:21:20,Снятие,2089.59,RUB
TX02896,203,2024-02-27 03:22:44,Комиссия,6608.78,UZS
TX02897,178,2024-04-19 12:24:41,Комиссия,5138.07,EUR
TX02898,234,2024-01-13 22:07:37,Пополнение,6731.27,USD
TX02899,103,2024-03-26 23:18:07,Снятие,6982.9,RUB
TX02900,195,2024-05-09 21:06:46,Снятие,2630.45,UZS
TX02901,277,2024-03-04 09:17:54,Покупка,343.55,UZS
TX02902,74,2024-04-23 17:22:05,Перевод,743.55,UZS
TX02903,69,2024-04-10 13:10:10,Снятие,5787.06,USD
TX02904,44,2024-04-19 21:15:08,Перевод,7422.02,RUB
TX02905,156,2024-03-20 18:40:02,Пополнение,5998.82,USD
TX02906,130,2024-03-30 17:48:32,Снятие,845.33,USD
TX02907,107,2024-04-17 09:55:28,Пополнение,5666.12,EUR
TX02908,246,2024-01-06 05:26:33,Перевод,9867.48,UZS
TX02909,136,2024-05-03 13:33:27,Пополнение,3717.22,USD
TX02910,250,2024-05-26 08:10:16,Перевод,3925.16,EUR
TX02911,181,2024-01-11 22:28:06,Перевод,2720.57,UZS
TX02912,122,2024-04-24 11:15:38,Комиссия,3425.51,USD
TX02913,298,2024-06-10 13:54:35,Пополнение,9551.59,USD
TX02914,168,2024-02-06 23:03:14,Снятие,5788.53,EUR
TX02915,64,2024-05-16 00:32:29,Пополнение,973.75,UZS
TX02916,217,2024-02-09 02:09:38,Покупка,3964.03,UZS
TX02917,55,2024-05-27 15:15:09,Перевод,6595.24,USD
TX02918,241,2024-03-01 04:46:41,Перевод,6948.74,RUB
TX02919,32,2024-02-22 21:23:56,Пополнение,6607.65,RUB
TX02920,17,2024-05-30 17:56:00,Перевод,7274.0,UZS
TX02921,214,2024-05-13 08:42:30,Покупка,5091.64,RUB
TX02922,234,2024-06-20 00:49:43,Комиссия,2338.6,EUR
TX02923,254,2024-03-28 21:27:39,Пополнение,9842.05,USD
TX02924,266,2024-04-26 04:12:45,Комиссия,8664.68,UZS
TX02925,25,2024-05-21 09:20:04,Комиссия,4103.29,USD
TX02926,256,2024-06-16 09:50:26,Снятие,8959.81,RUB
TX02927,195,2024-01-08 00:11:43,Снятие,1374.21,EUR
TX02928,213,2024-03-19 00:49:29,Комиссия,2087.13,RUB
TX02929,215,2024-04-26 03:03:21,Снятие,8293.83,EUR
TX02930,212,2024-04-25 20:34:38,Перевод,1362.74,RUB
TX02931,30,2024-06-07 20:29:33,Снятие,1640.56,UZS
TX02932,295,2024-04-14 20:05:59,Покупка,3596.15,USD
TX02933,33,2024-03-13 18:59:46,Пополнение,7171.33,UZS
TX02934,16,2024-01-29 02:43:14,Пополнение,9962.77,EUR
TX02935,81,2024-01-26 22:58:37,Покупка,1122.61,UZS
TX02936,126,2024-05-11 10:35:23,Покупка,8429.75,RUB
TX02937,17,2024-02-06 05:49:52,Пополнение,1770.08,USD
TX02938,262,2024-03-01 00:24:15,Снятие,8533.82,EUR
TX02939,194,2024-06-06 15:57:29,Комиссия,1302.84,RUB
TX02940,45,2024-05-31 04:53:00,Комиссия,278.58,UZS
TX02941,136,2024-02-16 10:15:56,Перевод,1013.2,USD
TX02942,61,2024-06-04 08:18:38,Перевод,3583.16,EUR
TX02943,37,2024-02-04 10:44:50,Снятие,4819.37,UZS
TX02944,120,2024-01-25 20:28:37,Покупка,313.33,EUR
TX02945,280,2024-01-14 02:51:21,Перевод,3085.43,EUR
TX02946,12,2024-03-14 19:57:12,Покупка,9057.18,UZS
TX02947,180,2024-05-06 06:54:09,Покупка,974.84,RUB
TX02948,86,2024-05-12 05:41:52,Покупка,363.18,USD
TX02949,125,2024-05-05 16:47:54,Покупка,7586.9,UZS
TX02950,124,2024-04-01 13:55:31,Перевод,9198.3,USD
TX02951,224,2024-03-10 08:16:57,Снятие,937.59,UZS
TX02952,187,2024-03-05 23:07:08,Снятие,7219.28,UZS
TX02953,8,2024-06-24 20:46:46,Перевод,3080.28,RUB
TX02954,16,2024-01-05 22:46:59,Перевод,4469.33,USD
TX02955,172,2024-02-18 14:58:33,Перевод,2978.9,EUR
TX02956,83,2024-04-03 12:07:40,Снятие,8242.24,UZS
TX02957,280,2024-03-19 18:04:59,Перевод,2765.43,USD
TX02958,109,2024-03-16 08:50:09,Пополнение,9490.18,USD
TX02959,17,2024-01-05 10:49:18,Перевод,3706.69,USD
TX02960,72,2024-04-02 03:30:43,Комиссия,2475.22,UZS
TX02961,133,2024-01-20 18:58:02,Перевод,3770.98,USD
TX02962,47,2024-05-20 19:40:30,Снятие,3888.56,EUR
TX02963,272,2024-05-27 00:07:32,Пополнение,3376.67,UZS
TX02964,255,2024-01-12 15:22:47,Перевод,7103.53,RUB
TX02965,295,2024-04-24 05:02:56,Пополнение,5904.92,USD
TX02966,74,2024-02-04 06:30:28,Пополнение,3551.24,UZS
TX02967,145,2024-05-13 17:29:49,Снятие,3448.17,EUR
TX02968,234,2024-02-07 15:18:49,Покупка,7249.39,RUB
TX02969,153,2024-06-15 18:58:18,Снятие,4513.99,RUB
TX02970,250,2024-05-17 19:26:20,Комиссия,5405.58,RUB
TX02971,10,2024-02-29 09:23:40,Пополнение,5325.54,UZS
TX02972,53,2024-03-28 09:33:27,Снятие,2953.71,USD
TX02973,294,2024-03-07 04:32:14,Снятие,2603.29,RUB
TX02974,142,2024-04-03 07:05:27,Снятие,6785.33,USD
TX02975,4,2024-02-19 16:02:56,Комиссия,4726.37,UZS
TX02976,162,2024-06-16 14:24:17,Пополнение,9562.63,EUR
TX02977,150,2024-03-14 14:24:41,Перевод,8096.44,RUB
TX02978,215,2024-03-16 13:27:06,Пополнение,2727.32,USD
TX02979,173,2024-03-09 22:03:31,Комиссия,3869.47,EUR
TX02980,54,2024-04-25 17:45:13,Пополнение,4614.56,UZS
TX02981,239,2024-04-19 02:50:18,Покупка,6406.91,RUB
TX02982,208,2024-06-21 02:35:48,Снятие,1878.0,EUR
TX02983,56,2024-04-30 11:28:18,Комиссия,9307.09,EUR
TX02984,187,2024-03-20 07:21:42,Покупка,5347.4,UZS
TX02985,120,2024-05-12 10:56:11,Пополнение,6772.17,UZS
TX02986,129,2024-01-23 03:25:54,Перевод,5404.52,RUB
TX02987,3,2024-04-09 08:08:32,Комиссия,5794.07,UZS
TX02988,131,2024-05-12 17:15:11,Снятие,3551.75,EUR
TX02989,180,2024-01-08 13:24:43,Снятие,2908.84,UZS
TX02990,76,2024-05-21 20:29:35,Комиссия,4626.26,UZS
TX02991,218,2024-01-21 05:43:15,Снятие,4017.78,EUR
TX02992,88,2024-06-21 18:18:46,Комиссия,4107.55,USD
TX02993,47,2024-06-16 04:07:59,Снятие,5581.03,EUR
TX02994,108,2024-02-24 03:13:33,Перевод,7725.99,USD
TX02995,129,2024-05-26 03:59:20,Покупка,2868.95,RUB
TX02996,153,2024-04-29 08:07:31,Пополнение,1546.27,UZS
TX02997,250,2024-02-29 04:57:48,Пополнение,2332.77,USD
TX02998,99,2024-06-14 15:00:47,Комиссия,1413.17,EUR
TX02999,145,2024-06-06 18:13:14,Комиссия,9957.6,USD
TX03000,58,2024-06-18 20:55:28,Комиссия,1676.63,USD
TX03001,68,2024-01-07 05:10:59,Пополнение,7016.53,USD
TX03002,27,2024-03-31 07:24:32,Перевод,6611.04,RUB
TX03003,135,2024-06-11 02:26:21,Перевод,2559.78,USD
TX03004,180,2024-04-09 09:04:44,Снятие,9070.2,RUB
TX03005,74,2024-05-16 15:25:01,Пополнение,1687.19,EUR
TX03006,118,2024-06-22 10:43:19,Пополнение,8034.68,RUB
TX03007,88,2024-06-14 17:14:55,Перевод,2988.35,EUR
TX03008,211,2024-05-17 20:00:55,Покупка,2885.7,UZS
TX03009,43,2024-01-21 05:48:39,Комиссия,782.99,USD
TX03010,174,2024-01-14 21:36:26,Снятие,9630.4,UZS
TX03011,20,2024-05-04 14:47:52,Комиссия,5136.45,USD
TX03012,220,2024-01-01 11:12:52,Перевод,8595.42,UZS
TX03013,258,2024-04-14 19:53:45,Снятие,8711.06,EUR
TX03014,243,2024-01-28 01:18:17,Перевод,3466.46,USD
TX03015,125,2024-03-09 02:37:01,Пополнение,2140.98,RUB
TX03016,101,2024-03-22 10:13:14,Перевод,9414.79,UZS
