transaction_id,user_id,transaction_date,transaction_type,amount,route_type,fee_amount
81769,5216,2025-05-25,p2p_transfer,314423.56,direct,6257.03
81770,7947,2025-04-04,p2p_transfer,244597.52,via_salom,0.0
81771,1334,2024-07-09,payment,94810.54,direct,0.0
81772,1596,2025-07-10,payment,289574.3,direct,0.0
81773,3805,2025-09-20,payment,207524.61,direct,0.0
81774,5120,2024-01-20,p2p_transfer,100879.0,direct,2007.49
81775,2797,2024-02-27,p2p_transfer,401457.71,direct,7989.01
81776,7055,2025-02-27,payment,720687.13,direct,0.0
81777,5861,2024-02-14,p2p_transfer,435666.59,via_salom,0.0
81778,4290,2025-11-01,p2p_transfer,468965.71,via_salom,0.0
81779,2415,2024-12-21,p2p_transfer,63893.7,via_salom,0.0
81780,2241,2024-05-22,payment,388708.35,direct,0.0
81781,2508,2025-04-01,payment,338535.89,direct,0.0
81782,7986,2024-12-27,credit_payment,585076.76,direct,0.0
81783,1313,2025-07-30,p2p_transfer,317176.07,direct,6311.8
81784,9533,2024-11-11,p2p_transfer,44286.99,direct,881.31
81785,8122,2025-04-05,p2p_transfer,192509.39,direct,3830.94
81786,4103,2024-01-13,p2p_transfer,372230.88,direct,7407.39
81787,2294,2025-07-01,payment,101976.91,direct,0.0
81788,3232,2024-05-18,credit_payment,293178.98,direct,0.0
81789,6858,2024-04-20,p2p_transfer,590775.38,direct,11756.43
81790,2615,2024-01-31,p2p_transfer,159633.91,direct,3176.71
81791,887,2024-01-18,payment,255111.45,direct,0.0
81792,696,2025-03-08,p2p_transfer,61499.96,direct,1223.85
81793,8378,2025-07-30,payment,77774.84,direct,0.0
81794,1675,2024-10-12,payment,230312.51,direct,0.0
81795,7874,2025-12-05,credit_payment,496126.43,direct,0.0
81796,2938,2025-10-22,p2p_transfer,554557.69,direct,11035.7
81797,4557,2025-09-19,payment,61777.88,direct,0.0
81798,5553,2024-09-04,p2p_transfer,174643.58,direct,3475.41
81799,8827,2025-12-30,p2p_transfer,852061.09,via_salom,0.0
81800,5897,2025-01-31,cash_withdrawal,25439.17,direct,0.0
81801,8225,2024-03-07,p2p_transfer,176880.57,direct,3519.92
81802,1371,2025-09-30,cash_withdrawal,327726.66,direct,0.0
81803,6913,2024-05-16,p2p_transfer,469297.08,direct,9339.01
81804,1723,2024-06-09,p2p_transfer,143271.12,direct,2851.1
81805,1373,2024-06-05,p2p_transfer,51863.61,via_salom,0.0
81806,6858,2025-09-27,cash_withdrawal,34373.24,direct,0.0
81807,1053,2025-12-06,payment,345857.21,direct,0.0
81808,7162,2025-02-06,p2p_transfer,97168.51,direct,1933.65
81809,4607,2024-02-17,payment,208219.27,direct,0.0
81810,64,2025-05-14,p2p_transfer,58726.3,direct,1168.65
81811,7129,2024-02-06,payment,23556.4,direct,0.0
81812,3944,2024-10-30,p2p_transfer,1360556.39,direct,27075.07
81813,5658,2024-05-31,p2p_transfer,521924.0,via_salom,0.0
81814,2220,2025-08-15,credit_payment,410882.36,direct,0.0
81815,3093,2025-12-03,cash_withdrawal,148789.86,direct,0.0
81816,2792,2025-05-15,p2p_transfer,321469.78,direct,6397.25
81817,2747,2024-04-11,p2p_transfer,25238.87,via_salom,0.0
81818,2378,2025-05-24,p2p_transfer,208211.33,direct,4143.41
81819,6261,2025-12-28,p2p_transfer,73088.75,direct,1454.47
81820,5816,2024-08-12,p2p_transfer,118007.74,direct,2348.35
81821,154,2025-03-25,p2p_transfer,57163.76,direct,1137.56
81822,2777,2024-01-19,p2p_transfer,701481.35,direct,13959.48
81823,4644,2024-07-17,p2p_transfer,151340.46,via_salom,0.0
81824,2275,2025-11-03,payment,220649.14,direct,0.0
81825,4930,2024-05-25,payment,697522.1,direct,0.0
81826,5818,2025-05-15,payment,104439.53,direct,0.0
81827,4332,2025-04-15,p2p_transfer,1278682.59,via_salom,0.0
81828,7917,2025-08-26,payment,446649.01,direct,0.0
81829,5280,2024-01-11,credit_payment,175683.16,direct,0.0
81830,8783,2024-06-20,payment,221213.83,direct,0.0
81831,899,2025-01-14,p2p_transfer,18278.27,direct,363.74
81832,4053,2025-01-28,payment,86537.34,direct,0.0
81833,6160,2024-09-12,p2p_transfer,61894.86,via_salom,0.0
81834,5258,2025-09-22,p2p_transfer,731740.89,direct,14561.64
81835,6425,2025-11-10,credit_payment,409544.24,direct,0.0
81836,203,2025-04-16,payment,1035866.4,direct,0.0
81837,9967,2025-10-08,p2p_transfer,500275.87,direct,9955.49
81838,4965,2025-06-10,payment,127154.38,direct,0.0
81839,5794,2025-02-10,credit_payment,309161.46,direct,0.0
81840,4549,2025-05-31,p2p_transfer,11701.74,direct,232.86
81841,7357,2025-08-04,p2p_transfer,119351.61,direct,2375.1
81842,4542,2024-01-03,payment,274733.18,direct,0.0
81843,6556,2024-01-18,credit_payment,396962.64,direct,0.0
81844,3624,2025-07-18,payment,386041.42,direct,0.0
81845,973,2024-01-19,credit_payment,12432.65,direct,0.0
81846,7346,2024-09-12,credit_payment,111083.04,direct,0.0
81847,4060,2024-05-02,p2p_transfer,262707.71,direct,5227.88
81848,8621,2025-02-03,p2p_transfer,496601.95,direct,9882.38
81849,347,2024-09-05,payment,1425367.15,direct,0.0
81850,7563,2025-06-21,p2p_transfer,188732.09,via_salom,0.0
81851,9678,2025-06-13,payment,15372.18,direct,0.0
81852,4351,2025-07-17,payment,482777.75,direct,0.0
81853,1833,2025-02-28,payment,141971.16,direct,0.0
81854,4369,2025-03-22,payment,240784.54,direct,0.0
81855,2537,2025-10-12,credit_payment,100782.99,direct,0.0
81856,905,2025-06-25,cash_withdrawal,269065.75,direct,0.0
81857,5312,2024-08-22,p2p_transfer,36584.98,direct,728.04
81858,9111,2025-04-21,p2p_transfer,52723.11,via_salom,0.0
81859,332,2025-04-25,p2p_transfer,711594.36,via_salom,0.0
81860,6908,2024-05-29,payment,710555.69,direct,0.0
81861,4356,2025-01-18,payment,335657.14,direct,0.0
81862,3250,2025-06-17,p2p_transfer,974664.37,direct,19395.82
81863,3489,2025-08-13,cash_withdrawal,30723.91,direct,0.0
81864,223,2025-08-12,p2p_transfer,403895.89,via_salom,0.0
81865,7772,2024-04-17,payment,707735.53,direct,0.0
81866,5689,2025-10-20,p2p_transfer,194137.6,direct,3863.34
81867,5800,2024-11-21,payment,45103.74,direct,0.0
81868,9110,2025-12-18,credit_payment,27616.98,direct,0.0
81869,205,2025-11-25,payment,178836.38,direct,0.0
81870,8827,2025-06-03,payment,389909.97,direct,0.0
81871,3999,2024-04-29,payment,152489.28,direct,0.0
81872,8474,2024-07-15,p2p_transfer,18445.6,direct,367.07
81873,7465,2024-09-13,p2p_transfer,35206.6,direct,700.61
81874,5967,2025-04-06,p2p_transfer,76540.32,via_salom,0.0
81875,3933,2024-03-31,p2p_transfer,45806.26,direct,911.54
81876,5661,2025-09-16,p2p_transfer,412552.66,direct,8209.8
81877,3433,2025-04-30,p2p_transfer,474778.55,via_salom,0.0
81878,7716,2024-11-29,payment,32847.03,direct,0.0
81879,9988,2025-08-10,payment,257358.74,direct,0.0
81880,6243,2024-07-24,p2p_transfer,23696.12,direct,471.55
81881,9959,2024-01-10,p2p_transfer,341334.52,direct,6792.56
81882,8393,2025-05-10,p2p_transfer,133951.16,direct,2665.63
81883,1918,2025-09-09,p2p_transfer,261588.21,direct,5205.61
81884,6875,2025-01-30,payment,205663.81,direct,0.0
81885,2692,2025-12-02,p2p_transfer,314117.82,via_salom,0.0
81886,7116,2024-11-29,p2p_transfer,479766.08,direct,9547.34
81887,9640,2024-08-24,payment,136544.93,direct,0.0
81888,6825,2024-10-27,cash_withdrawal,148718.76,direct,0.0
81889,9270,2024-04-11,payment,111918.8,direct,0.0
81890,7542,2024-07-22,payment,2048594.52,direct,0.0
81891,2571,2024-08-01,cash_withdrawal,976024.05,direct,0.0
81892,2765,2024-09-16,p2p_transfer,94815.06,direct,1886.82
81893,4624,2024-03-29,p2p_transfer,317346.09,direct,6315.19
81894,1208,2024-09-25,payment,212501.37,direct,0.0
81895,3884,2025-06-29,p2p_transfer,41817.79,direct,832.17
81896,4515,2024-02-08,p2p_transfer,748142.45,via_salom,0.0
81897,5498,2025-03-25,p2p_transfer,298249.44,direct,5935.16
81898,3337,2024-01-17,payment,445273.48,direct,0.0
81899,706,2024-09-28,payment,549994.78,direct,0.0
81900,2056,2024-01-07,cash_withdrawal,349529.64,direct,0.0
81901,4615,2025-04-17,payment,423083.59,direct,0.0
81902,3680,2025-06-05,p2p_transfer,327064.82,direct,6508.59
81903,5411,2025-08-17,cash_withdrawal,227185.31,direct,0.0
81904,7557,2025-05-31,payment,306493.97,direct,0.0
81905,7401,2024-07-06,p2p_transfer,213790.46,via_salom,0.0
81906,8177,2024-02-29,p2p_transfer,144632.49,via_salom,0.0
81907,6520,2025-08-25,p2p_transfer,12096.1,direct,240.71
81908,7653,2025-07-13,p2p_transfer,298910.16,direct,5948.31
81909,4866,2024-05-30,credit_payment,312952.58,direct,0.0
81910,6304,2024-01-30,cash_withdrawal,182146.81,direct,0.0
81911,2126,2025-12-10,p2p_transfer,94835.71,direct,1887.23
81912,1176,2025-11-24,p2p_transfer,349130.17,direct,6947.69
81913,296,2024-05-18,p2p_transfer,137049.91,direct,2727.29
81914,3062,2025-08-07,cash_withdrawal,54373.36,direct,0.0
81915,9406,2024-01-27,p2p_transfer,210166.67,direct,4182.32
81916,5492,2024-10-04,p2p_transfer,680234.44,direct,13536.67
81917,4107,2025-06-22,p2p_transfer,412430.03,direct,8207.36
81918,466,2025-06-12,p2p_transfer,233996.31,via_salom,0.0
81919,7178,2025-06-29,payment,880936.78,direct,0.0
81920,2302,2025-01-28,payment,1201173.7,direct,0.0
81921,830,2025-10-09,payment,91553.2,direct,0.0
81922,1040,2025-01-06,p2p_transfer,539600.09,direct,10738.04
81923,111,2025-02-07,p2p_transfer,23844.76,direct,474.51
81924,8786,2025-06-19,p2p_transfer,204971.69,via_salom,0.0
81925,3172,2025-11-07,p2p_transfer,132832.09,direct,2643.36
81926,2135,2024-07-23,p2p_transfer,16053.17,via_salom,0.0
81927,6942,2025-05-16,p2p_transfer,77336.4,direct,1538.99
81928,7052,2024-11-24,cash_withdrawal,587474.36,direct,0.0
81929,6891,2024-01-12,p2p_transfer,328268.97,direct,6532.55
81930,8873,2024-03-27,p2p_transfer,160115.48,direct,3186.3
81931,2811,2024-06-18,p2p_transfer,99708.92,direct,1984.21
81932,755,2025-09-13,p2p_transfer,163006.78,direct,3243.83
81933,8333,2024-06-17,p2p_transfer,666633.95,direct,13266.02
81934,5150,2025-02-22,p2p_transfer,430321.27,via_salom,0.0
81935,7246,2024-02-28,p2p_transfer,555279.74,direct,11050.07
81936,810,2024-11-10,p2p_transfer,652820.63,direct,12991.13
81937,8849,2024-01-27,credit_payment,334496.56,direct,0.0
81938,7782,2024-08-06,p2p_transfer,769881.21,via_salom,0.0
81939,7312,2025-01-08,p2p_transfer,715421.96,direct,14236.9
81940,8884,2024-11-12,p2p_transfer,568798.51,direct,11319.09
81941,5761,2025-06-17,p2p_transfer,25928.59,via_salom,0.0
81942,4184,2025-08-03,p2p_transfer,585748.47,direct,11656.39
81943,5519,2024-07-02,payment,654563.42,direct,0.0
81944,2012,2025-04-16,p2p_transfer,14996.2,via_salom,0.0
81945,1663,2025-10-01,p2p_transfer,151499.32,via_salom,0.0
81946,2525,2024-10-23,p2p_transfer,13161.65,direct,261.92
81947,4523,2024-10-06,payment,494808.12,direct,0.0
81948,5808,2025-12-09,p2p_transfer,47969.2,via_salom,0.0
81949,1631,2025-03-31,p2p_transfer,362476.27,direct,7213.28
81950,3880,2025-06-25,cash_withdrawal,638512.44,direct,0.0
81951,275,2025-11-17,credit_payment,255265.6,direct,0.0
81952,3990,2025-09-26,p2p_transfer,528495.46,direct,10517.06
81953,914,2025-10-06,p2p_transfer,119328.89,direct,2374.64
81954,792,2025-12-10,credit_payment,121434.09,direct,0.0
81955,3137,2025-09-23,payment,17687.17,direct,0.0
81956,3859,2024-11-08,payment,630019.35,direct,0.0
81957,2659,2024-02-12,payment,120886.71,direct,0.0
81958,304,2025-02-17,cash_withdrawal,331971.67,direct,0.0
81959,4400,2025-05-10,p2p_transfer,639436.62,direct,12724.79
81960,4858,2025-07-17,cash_withdrawal,367033.6,direct,0.0
81961,2632,2024-01-11,payment,120290.94,direct,0.0
81962,4389,2024-03-11,p2p_transfer,110984.79,direct,2208.6
81963,3472,2025-12-04,payment,198938.49,direct,0.0
81964,9389,2025-06-12,cash_withdrawal,290345.72,direct,0.0
81965,6901,2024-03-17,p2p_transfer,872914.93,direct,17371.01
81966,9564,2024-05-04,cash_withdrawal,86619.94,direct,0.0
81967,2969,2024-06-12,p2p_transfer,58039.78,direct,1154.99
81968,3276,2025-09-22,p2p_transfer,290669.36,direct,5784.32
81969,680,2024-08-07,payment,123524.05,direct,0.0
81970,7456,2024-07-31,payment,1344753.31,direct,0.0
81971,5841,2024-09-24,p2p_transfer,628772.23,direct,12512.57
81972,224,2024-07-22,payment,219952.89,direct,0.0
81973,8352,2025-02-26,p2p_transfer,65010.28,direct,1293.7
81974,2223,2024-01-18,payment,230065.59,direct,0.0
81975,4699,2024-12-26,p2p_transfer,606.54,direct,12.07
81976,2405,2024-02-12,payment,139914.68,direct,0.0
81977,5707,2025-01-22,payment,100001.34,direct,0.0
81978,9153,2024-03-02,payment,79483.68,direct,0.0
81979,7568,2025-10-21,p2p_transfer,100014.64,direct,1990.29
81980,145,2024-08-20,p2p_transfer,208358.37,via_salom,0.0
81981,5696,2025-10-01,credit_payment,430344.64,direct,0.0
81982,6204,2024-07-22,p2p_transfer,366441.67,via_salom,0.0
81983,6823,2024-12-07,p2p_transfer,217846.28,direct,4335.14
81984,7667,2025-06-22,p2p_transfer,329242.82,direct,6551.93
81985,4459,2024-07-15,cash_withdrawal,129301.49,direct,0.0
81986,954,2024-10-03,p2p_transfer,129341.31,direct,2573.89
81987,2894,2024-08-19,payment,239740.22,direct,0.0
81988,9461,2025-11-30,p2p_transfer,45472.11,via_salom,0.0
81989,2739,2025-02-03,payment,38330.06,direct,0.0
81990,3229,2025-09-26,cash_withdrawal,220684.63,direct,0.0
81991,5878,2024-02-09,p2p_transfer,50108.24,direct,997.15
81992,2395,2024-09-28,p2p_transfer,1110526.36,direct,22099.47
81993,7075,2024-07-12,payment,283737.19,direct,0.0
81994,4366,2024-05-01,credit_payment,115836.75,direct,0.0
81995,9457,2024-12-08,p2p_transfer,210735.19,direct,4193.63
81996,5028,2025-05-28,p2p_transfer,243931.0,direct,4854.23
81997,650,2024-06-10,p2p_transfer,273792.09,direct,5448.46
81998,3972,2024-02-23,payment,328948.32,direct,0.0
81999,5213,2025-11-20,p2p_transfer,99889.38,via_salom,0.0
82000,5082,2025-04-15,p2p_transfer,219230.92,direct,4362.7
82001,382,2024-03-19,p2p_transfer,742655.94,direct,14778.85
82002,4946,2025-02-10,payment,774814.21,direct,0.0
82003,141,2024-09-02,credit_payment,355008.59,direct,0.0
82004,992,2024-03-02,cash_withdrawal,696228.62,direct,0.0
82005,6055,2025-07-18,credit_payment,509814.06,direct,0.0
82006,111,2025-11-22,p2p_transfer,273736.53,direct,5447.36
82007,3590,2025-12-29,p2p_transfer,161406.15,direct,3211.98
82008,7644,2025-06-11,p2p_transfer,171690.91,direct,3416.65
82009,437,2025-09-25,payment,657670.52,direct,0.0
82010,682,2025-09-29,payment,117929.76,direct,0.0
82011,6399,2024-05-28,payment,52943.58,direct,0.0
82012,4170,2024-11-02,p2p_transfer,337401.99,direct,6714.3
82013,8500,2025-01-21,payment,256739.06,direct,0.0
82014,4214,2024-07-23,p2p_transfer,164959.79,direct,3282.7
82015,3165,2024-10-29,payment,744195.24,direct,0.0
82016,5804,2025-11-03,p2p_transfer,204861.83,direct,4076.75
82017,3273,2024-07-07,payment,730629.28,direct,0.0
82018,7630,2025-03-21,payment,92339.68,direct,0.0
82019,488,2024-11-11,p2p_transfer,1017927.64,direct,20256.76
82020,4703,2025-09-17,payment,75404.39,direct,0.0
82021,2232,2024-04-29,p2p_transfer,327839.72,direct,6524.01
82022,3638,2025-06-11,payment,806264.04,direct,0.0
82023,4310,2024-08-19,credit_payment,53537.66,direct,0.0
82024,1851,2025-07-29,p2p_transfer,219982.93,via_salom,0.0
82025,8051,2025-09-18,credit_payment,1611251.41,direct,0.0
82026,6027,2025-11-12,p2p_transfer,335997.86,direct,6686.36
82027,4124,2025-03-15,p2p_transfer,24673.61,via_salom,0.0
82028,7715,2025-12-08,p2p_transfer,125459.35,direct,2496.64
82029,2706,2024-09-07,p2p_transfer,15207.44,via_salom,0.0
82030,6453,2025-12-13,payment,36772.47,direct,0.0
82031,2441,2024-08-02,p2p_transfer,52406.68,direct,1042.89
82032,3201,2024-08-19,p2p_transfer,70596.01,via_salom,0.0
82033,264,2024-04-14,p2p_transfer,1559.88,direct,31.04
82034,8253,2024-02-22,p2p_transfer,574683.61,direct,11436.2
82035,2594,2024-05-15,p2p_transfer,553078.31,direct,11006.26
82036,3276,2025-10-22,p2p_transfer,103922.45,direct,2068.06
82037,3564,2024-07-22,p2p_transfer,666255.34,via_salom,0.0
82038,9609,2025-10-13,p2p_transfer,140877.01,direct,2803.45
82039,1983,2025-12-23,p2p_transfer,562.07,via_salom,0.0
82040,1398,2025-09-17,p2p_transfer,373509.81,direct,7432.85
82041,6834,2024-07-15,credit_payment,455535.35,direct,0.0
82042,8549,2024-08-10,p2p_transfer,111404.15,direct,2216.94
82043,2179,2024-07-02,p2p_transfer,280093.9,direct,5573.87
82044,6446,2024-11-02,payment,382092.72,direct,0.0
82045,7872,2024-04-22,payment,220567.79,direct,0.0
82046,9504,2025-11-14,credit_payment,324090.38,direct,0.0
82047,3186,2024-07-18,p2p_transfer,168495.29,direct,3353.06
82048,6438,2025-12-31,p2p_transfer,404547.88,via_salom,0.0
82049,1931,2025-07-02,payment,367905.18,direct,0.0
82050,1552,2025-12-23,p2p_transfer,231300.38,direct,4602.88
82051,5939,2025-10-19,cash_withdrawal,5845.86,direct,0.0
82052,612,2025-07-20,p2p_transfer,102632.6,direct,2042.39
82053,1376,2025-11-10,payment,348489.29,direct,0.0
82054,8063,2025-12-12,p2p_transfer,474102.54,direct,9434.64
82055,5169,2025-05-13,p2p_transfer,918510.61,direct,18278.36
82056,8701,2025-04-19,cash_withdrawal,92317.52,direct,0.0
82057,2786,2024-08-14,payment,328999.36,direct,0.0
82058,6357,2025-10-07,payment,46751.32,direct,0.0
82059,7127,2025-08-03,payment,36274.56,direct,0.0
82060,16,2024-03-27,p2p_transfer,160534.03,via_salom,0.0
82061,9413,2025-05-12,payment,595752.9,direct,0.0
82062,9025,2025-10-02,payment,266416.97,direct,0.0
82063,4489,2025-06-05,payment,409340.05,direct,0.0
82064,349,2025-03-11,cash_withdrawal,48345.23,direct,0.0
82065,3739,2024-03-23,p2p_transfer,80859.43,direct,1609.1
82066,1245,2025-12-20,cash_withdrawal,514955.95,direct,0.0
82067,3826,2024-02-11,cash_withdrawal,387885.17,direct,0.0
82068,2093,2025-08-05,payment,397005.97,direct,0.0
82069,4891,2024-03-12,p2p_transfer,64263.47,direct,1278.84
82070,9475,2024-01-04,p2p_transfer,295676.2,direct,5883.96
82071,1106,2025-08-03,p2p_transfer,104793.6,via_salom,0.0
82072,4165,2024-12-21,p2p_transfer,219981.56,direct,4377.63
82073,1032,2025-05-21,p2p_transfer,212658.92,direct,4231.91
82074,6546,2024-05-19,p2p_transfer,460801.91,direct,9169.96
82075,354,2025-02-06,payment,753919.39,direct,0.0
82076,3062,2025-07-08,p2p_transfer,17763.02,direct,353.48
82077,8956,2025-12-30,credit_payment,162987.93,direct,0.0
82078,2612,2024-05-10,p2p_transfer,229364.86,direct,4564.36
82079,705,2024-06-11,payment,266423.94,direct,0.0
82080,8030,2025-05-19,credit_payment,109827.58,direct,0.0
82081,1956,2024-02-02,cash_withdrawal,139857.78,direct,0.0
82082,9591,2025-04-27,payment,52950.44,direct,0.0
82083,7901,2025-09-23,payment,248555.95,direct,0.0
82084,592,2024-07-22,payment,9822.7,direct,0.0
82085,1940,2024-05-03,p2p_transfer,750265.81,direct,14930.29
82086,9215,2024-06-03,p2p_transfer,83347.98,direct,1658.62
82087,1752,2024-02-02,cash_withdrawal,220886.27,direct,0.0
82088,6541,2024-07-06,p2p_transfer,65396.1,direct,1301.38
82089,331,2024-12-27,p2p_transfer,199279.87,direct,3965.67
82090,1240,2025-04-11,p2p_transfer,253696.08,direct,5048.55
82091,8499,2024-05-27,credit_payment,364310.17,direct,0.0
82092,1583,2025-01-21,p2p_transfer,10393.16,direct,206.82
82093,222,2025-03-16,payment,877373.02,direct,0.0
82094,1512,2025-07-12,p2p_transfer,4403.12,direct,87.62
82095,50,2024-10-21,credit_payment,125239.72,direct,0.0
82096,8174,2025-09-24,credit_payment,131687.93,direct,0.0
82097,5800,2024-01-08,payment,237426.1,direct,0.0
82098,7665,2025-01-07,payment,274642.81,direct,0.0
82099,9672,2024-10-31,p2p_transfer,136088.64,via_salom,0.0
82100,7020,2024-09-15,p2p_transfer,472289.95,direct,9398.57
82101,1722,2024-07-16,p2p_transfer,5951.72,via_salom,0.0
82102,3669,2024-07-15,payment,225665.94,direct,0.0
82103,3066,2024-10-31,p2p_transfer,535374.23,direct,10653.95
82104,5147,2025-07-07,p2p_transfer,20062.89,direct,399.25
82105,3178,2024-05-30,payment,35666.83,direct,0.0
82106,5163,2024-06-04,p2p_transfer,223005.17,direct,4437.8
82107,4158,2024-07-29,payment,59705.21,direct,0.0
82108,7770,2024-08-20,p2p_transfer,248805.07,direct,4951.22
82109,8403,2025-07-26,payment,321580.11,direct,0.0
82110,8357,2024-07-22,p2p_transfer,202217.31,direct,4024.12
82111,6044,2024-01-18,p2p_transfer,951459.88,direct,18934.05
82112,7714,2024-02-15,payment,338139.7,direct,0.0
82113,4197,2025-12-10,credit_payment,775045.54,direct,0.0
82114,7420,2024-03-12,cash_withdrawal,1236564.66,direct,0.0
82115,1413,2024-07-02,p2p_transfer,250140.73,direct,4977.8
82116,9012,2025-08-09,p2p_transfer,451450.83,direct,8983.87
82117,7628,2025-01-28,p2p_transfer,448899.2,direct,8933.09
82118,7837,2024-12-10,p2p_transfer,23796.81,direct,473.56
82119,6432,2024-01-06,payment,107362.31,direct,0.0
82120,652,2025-12-31,payment,376586.29,direct,0.0
82121,3593,2024-10-10,payment,754538.59,direct,0.0
82122,658,2025-06-11,p2p_transfer,564240.96,direct,11228.4
82123,8654,2024-12-25,payment,803759.47,direct,0.0
82124,9649,2025-01-31,p2p_transfer,295480.3,direct,5880.06
82125,8766,2025-11-09,credit_payment,61196.08,direct,0.0
82126,9882,2025-07-13,payment,204924.25,direct,0.0
82127,4222,2024-05-05,p2p_transfer,460339.33,direct,9160.75
82128,4617,2024-10-12,payment,687031.79,direct,0.0
82129,9017,2024-11-24,payment,204494.64,direct,0.0
82130,5860,2024-12-30,payment,263761.35,direct,0.0
82131,3713,2024-11-28,p2p_transfer,176177.12,direct,3505.92
82132,886,2024-09-25,payment,587578.33,direct,0.0
82133,3613,2024-03-06,credit_payment,90239.96,direct,0.0
82134,7569,2025-02-24,cash_withdrawal,739893.26,direct,0.0
82135,8663,2024-04-11,payment,72676.57,direct,0.0
82136,2819,2025-02-08,cash_withdrawal,581500.27,direct,0.0
82137,359,2024-02-22,p2p_transfer,50514.84,direct,1005.25
82138,6112,2025-12-11,payment,409044.24,direct,0.0
82139,8541,2025-12-03,payment,1013853.04,direct,0.0
82140,8696,2024-10-13,credit_payment,170677.01,direct,0.0
82141,8687,2025-09-10,payment,83384.06,direct,0.0
82142,3558,2025-12-20,p2p_transfer,465337.42,direct,9260.21
82143,6932,2024-02-04,p2p_transfer,128061.53,direct,2548.42
82144,5212,2024-06-19,p2p_transfer,797963.25,via_salom,0.0
82145,6681,2024-05-28,p2p_transfer,198052.66,direct,3941.25
82146,9706,2025-04-20,p2p_transfer,121472.07,via_salom,0.0
82147,7144,2025-02-16,p2p_transfer,678172.65,direct,13495.64
82148,9193,2024-08-15,payment,200061.36,direct,0.0
82149,9646,2025-11-04,payment,22278.0,direct,0.0
82150,7385,2024-02-09,p2p_transfer,152066.78,direct,3026.13
82151,5337,2025-12-08,cash_withdrawal,386251.78,direct,0.0
82152,5130,2024-12-18,p2p_transfer,56109.75,direct,1116.58
82153,5787,2024-02-08,credit_payment,117459.61,direct,0.0
82154,3360,2024-05-17,credit_payment,121482.92,direct,0.0
82155,3176,2025-07-27,p2p_transfer,186737.5,via_salom,0.0
82156,914,2025-07-22,p2p_transfer,148714.29,direct,2959.41
82157,9532,2024-06-26,payment,22628.17,direct,0.0
82158,9609,2024-06-07,p2p_transfer,57573.43,direct,1145.71
82159,4122,2025-09-24,p2p_transfer,1657393.39,direct,32982.13
82160,4877,2024-07-16,credit_payment,2398994.39,direct,0.0
82161,6268,2024-07-27,credit_payment,1484440.85,direct,0.0
82162,3424,2024-08-06,p2p_transfer,98753.58,direct,1965.2
82163,3121,2024-04-09,p2p_transfer,546786.88,direct,10881.06
82164,7394,2025-03-07,p2p_transfer,83009.79,direct,1651.89
82165,4496,2025-10-30,p2p_transfer,147562.03,via_salom,0.0
82166,9987,2025-11-13,p2p_transfer,264032.92,direct,5254.26
82167,99,2025-03-20,p2p_transfer,154864.19,direct,3081.8
82168,5621,2024-07-09,payment,13031.73,direct,0.0
82169,7462,2024-12-15,p2p_transfer,185966.01,direct,3700.72
82170,6659,2024-07-28,credit_payment,211362.03,direct,0.0
82171,3266,2024-10-12,cash_withdrawal,174384.35,direct,0.0
82172,8123,2025-02-27,payment,54381.71,direct,0.0
82173,5493,2025-01-25,payment,55690.44,direct,0.0
82174,803,2024-12-04,payment,312302.22,direct,0.0
82175,9541,2024-04-12,cash_withdrawal,252216.13,direct,0.0
82176,9155,2025-04-08,payment,108660.99,direct,0.0
82177,474,2025-07-09,p2p_transfer,335253.73,direct,6671.55
82178,4967,2025-02-10,p2p_transfer,94590.24,direct,1882.35
82179,5540,2025-05-01,payment,219483.75,direct,0.0
82180,4157,2024-10-26,credit_payment,30928.23,direct,0.0
82181,9069,2025-05-11,payment,166543.02,direct,0.0
82182,4323,2025-03-31,p2p_transfer,148148.21,direct,2948.15
82183,2198,2024-02-22,payment,127361.62,direct,0.0
82184,9888,2025-09-20,credit_payment,1027801.82,direct,0.0
82185,2576,2025-03-31,payment,22921.62,direct,0.0
82186,2160,2025-05-13,cash_withdrawal,115246.08,direct,0.0
82187,2613,2024-04-11,p2p_transfer,223612.11,direct,4449.88
82188,2842,2025-06-30,payment,205866.15,direct,0.0
82189,1978,2025-07-09,payment,58426.61,direct,0.0
82190,1122,2024-05-27,payment,976.96,direct,0.0
82191,3780,2024-04-21,p2p_transfer,201708.24,direct,4013.99
82192,4093,2025-04-27,payment,62215.93,direct,0.0
82193,644,2025-04-01,p2p_transfer,134738.15,via_salom,0.0
82194,5617,2024-12-11,p2p_transfer,273228.27,via_salom,0.0
82195,7125,2025-12-29,payment,246646.03,direct,0.0
82196,7471,2024-11-06,p2p_transfer,277441.51,direct,5521.09
82197,5103,2025-09-16,p2p_transfer,774121.93,via_salom,0.0
82198,8077,2025-03-20,p2p_transfer,31640.81,via_salom,0.0
82199,843,2024-04-21,p2p_transfer,202403.74,direct,4027.83
82200,2860,2025-07-25,payment,138384.25,direct,0.0
82201,6241,2024-06-26,credit_payment,890101.23,direct,0.0
82202,5265,2024-12-01,p2p_transfer,327062.47,direct,6508.54
82203,9247,2024-05-26,cash_withdrawal,297048.46,direct,0.0
82204,1705,2024-01-11,p2p_transfer,3130.59,via_salom,0.0
82205,7709,2025-07-12,payment,21833.88,direct,0.0
82206,8278,2024-08-23,p2p_transfer,355023.27,direct,7064.96
