user_id,registration_date,age,activity_segment,financial_awareness,has_salom,has_osmon,has_virtual_uzcard,has_virtual_humo,other_bank_cards_count
6046,2024-09-21,43,low,medium,True,False,False,False,1
6047,2024-01-20,28,active,medium,False,True,True,True,2
6048,2024-12-25,59,active,medium,False,True,True,False,2
6049,2025-12-12,21,active,low,True,False,False,True,1
6050,2025-09-07,33,medium,low,False,False,True,True,3
6051,2025-01-15,42,medium,medium,True,False,True,True,3
6052,2025-07-28,50,low,high,True,False,True,False,1
6053,2025-02-25,24,low,low,True,True,True,False,1
6054,2024-04-07,46,active,low,True,False,True,True,1
6055,2025-12-11,23,super_active,low,False,False,True,True,0
6056,2025-05-19,54,active,low,True,True,True,False,2
6057,2024-10-14,32,super_active,low,True,False,False,True,1
6058,2024-02-06,63,low,high,False,False,True,True,1
6059,2024-02-23,18,active,high,True,False,True,True,2
6060,2025-02-27,47,active,medium,False,False,False,True,0
6061,2025-06-20,30,active,medium,False,False,False,False,1
6062,2024-01-09,26,active,low,False,False,True,True,0
6063,2025-09-10,29,low,high,True,True,True,True,0
6064,2024-04-10,22,medium,medium,False,False,True,False,2
6065,2024-10-31,43,medium,medium,False,False,False,True,1
6066,2025-04-13,34,active,medium,False,True,False,True,1
6067,2025-01-01,34,medium,medium,True,False,True,False,1
6068,2025-07-16,30,active,medium,True,True,True,False,2
6069,2025-08-31,43,active,high,True,False,True,True,1
6070,2025-02-08,29,super_active,medium,False,False,True,True,2
6071,2025-04-23,29,medium,high,True,False,True,True,1
6072,2025-12-24,47,low,medium,True,False,True,True,3
6073,2024-11-21,62,active,high,False,False,False,False,0
6074,2025-04-21,64,low,medium,True,True,False,True,1
6075,2024-04-14,45,super_active,high,True,False,True,True,1
6076,2025-06-30,39,active,low,False,True,True,True,1
6077,2025-03-23,57,low,high,True,True,True,False,2
6078,2024-07-24,64,active,high,False,False,True,True,3
6079,2025-02-20,33,active,low,True,False,True,True,1
6080,2025-06-19,62,one_time,low,False,False,False,True,0
6081,2024-01-14,34,super_active,medium,False,False,True,False,1
6082,2024-05-02,40,active,low,False,True,True,True,2
6083,2025-10-03,26,low,medium,True,False,False,True,3
6084,2024-01-08,24,medium,low,False,False,True,False,3
6085,2024-12-16,54,super_active,high,True,True,False,False,0
6086,2025-05-24,63,medium,medium,False,False,False,True,0
6087,2025-05-27,64,low,medium,True,True,True,False,0
6088,2024-04-29,32,medium,high,True,True,True,False,1
6089,2024-07-08,20,active,high,True,False,False,False,0
6090,2025-06-01,25,active,medium,True,False,True,True,0
6091,2024-10-09,20,super_active,medium,False,False,True,False,1
6092,2025-08-01,57,low,medium,True,True,False,True,0
6093,2025-09-08,43,active,low,False,False,True,False,3
6094,2024-11-02,48,medium,high,True,False,True,False,1
6095,2024-02-07,48,active,medium,True,True,True,False,1
6096,2024-04-29,27,active,high,True,False,True,True,1
6097,2024-09-01,21,low,low,False,False,True,True,0
6098,2025-09-08,42,active,medium,False,False,True,True,2
6099,2024-08-08,28,medium,low,False,True,True,True,0
6100,2025-05-25,37,active,low,True,True,True,True,1
6101,2025-09-16,22,medium,high,False,False,False,False,0
6102,2024-07-29,18,medium,low,False,False,False,True,1
6103,2024-07-03,59,super_active,medium,True,True,True,True,1
6104,2025-02-02,20,one_time,medium,False,False,True,True,0
6105,2025-10-27,21,low,high,True,True,False,True,1
6106,2024-11-23,45,active,high,True,True,True,True,2
6107,2024-05-01,41,active,low,True,True,False,True,1
6108,2024-08-13,19,low,high,True,False,True,True,0
6109,2024-02-08,24,active,high,True,False,True,True,1
6110,2024-07-07,51,active,medium,True,False,True,False,0
6111,2024-12-21,55,low,low,True,True,False,False,2
6112,2024-01-08,38,medium,high,True,False,True,True,3
6113,2024-02-19,65,medium,low,True,True,False,True,0
6114,2025-05-16,35,one_time,medium,True,False,False,False,0
6115,2024-10-04,51,medium,medium,True,True,False,True,3
6116,2025-05-06,41,low,medium,True,True,False,False,2
6117,2024-04-24,65,medium,medium,False,True,False,True,2
6118,2024-01-05,63,super_active,high,False,False,True,True,1
6119,2024-05-28,28,active,medium,False,False,False,True,2
6120,2025-10-05,21,medium,high,True,False,False,True,1
6121,2024-02-27,19,low,medium,True,True,True,True,2
6122,2024-09-12,43,active,medium,False,False,False,True,1
6123,2024-10-09,54,low,low,False,True,True,True,2
6124,2024-01-10,19,low,medium,False,True,True,True,1
6125,2024-08-20,64,active,low,True,False,True,False,0
6126,2024-07-19,47,medium,medium,True,False,True,True,0
6127,2024-06-28,49,medium,medium,False,False,True,True,0
6128,2024-07-16,18,medium,medium,False,False,True,False,2
6129,2024-10-11,21,one_time,medium,True,False,True,True,1
6130,2024-07-12,45,medium,low,True,True,False,True,1
6131,2024-06-03,40,medium,medium,False,True,True,True,0
6132,2024-03-05,46,one_time,high,False,False,True,False,0
6133,2024-12-06,24,one_time,medium,False,False,False,False,2
6134,2024-05-29,58,medium,medium,True,True,True,False,2
6135,2024-11-02,37,medium,medium,True,True,True,True,2
6136,2025-02-19,25,active,low,False,False,True,True,1
6137,2025-01-28,35,super_active,medium,True,True,False,False,0
6138,2025-02-26,32,low,medium,True,True,True,False,0
6139,2024-06-07,24,super_active,low,True,False,True,True,3
6140,2025-07-24,22,active,medium,False,True,True,True,3
6141,2024-02-10,39,low,high,True,True,False,True,1
6142,2025-02-15,52,active,medium,False,False,False,True,1
6143,2025-06-03,59,medium,high,False,True,False,False,3
6144,2025-08-06,40,low,high,True,True,False,True,1
6145,2024-08-27,54,active,high,True,False,True,True,1
6146,2025-03-09,20,active,medium,False,False,False,True,1
6147,2024-06-22,48,medium,low,True,False,True,True,1
6148,2025-03-02,50,active,high,False,False,True,False,1
6149,2024-11-24,55,medium,high,False,True,False,True,1
6150,2025-08-15,28,low,low,True,False,False,False,0
6151,2024-09-15,55,super_active,high,True,False,False,True,3
6152,2024-01-17,31,active,low,False,True,True,True,1
6153,2025-08-30,60,super_active,medium,True,True,True,True,1
6154,2024-07-06,56,medium,high,True,True,True,False,2
6155,2025-09-26,24,active,high,True,True,True,True,3
6156,2025-06-15,52,low,medium,False,False,True,True,1
6157,2025-03-16,58,active,low,False,True,True,True,2
6158,2024-05-01,47,medium,medium,False,True,True,False,0
6159,2024-08-23,45,medium,medium,False,False,True,True,0
6160,2024-10-14,45,low,medium,True,False,True,True,1
6161,2024-09-27,61,active,high,True,False,True,False,2
6162,2025-12-27,60,medium,low,True,True,True,True,0
6163,2024-05-16,18,low,medium,True,True,True,True,0
6164,2025-12-15,52,medium,high,False,False,True,False,1
6165,2025-02-27,51,one_time,medium,True,True,True,False,2
6166,2024-04-19,27,active,low,True,True,True,True,0
6167,2024-07-21,65,one_time,low,True,False,True,False,0
6168,2024-02-01,59,medium,medium,True,False,True,True,0
6169,2024-04-23,53,medium,medium,True,False,True,True,0
6170,2024-11-08,25,medium,medium,True,False,True,False,1
6171,2025-09-04,49,super_active,medium,True,False,True,False,2
6172,2025-11-15,64,medium,medium,False,False,True,True,0
6173,2025-01-07,50,low,high,False,True,False,True,2
6174,2024-02-28,33,one_time,high,False,False,True,True,1
6175,2024-06-15,25,low,low,False,True,False,False,1
6176,2025-07-06,22,super_active,high,True,False,True,True,0
6177,2024-03-20,27,medium,low,True,False,False,False,2
6178,2025-06-05,47,medium,medium,False,False,True,True,2
6179,2025-10-05,20,active,medium,False,True,True,False,0
6180,2024-01-11,36,active,low,True,False,True,True,1
6181,2025-01-16,27,active,high,True,False,True,True,1
6182,2025-01-28,28,medium,low,True,False,False,True,0
6183,2024-12-10,29,medium,medium,True,False,True,True,3
6184,2025-04-28,24,active,high,False,True,True,False,3
6185,2024-09-16,19,low,medium,True,True,True,True,2
6186,2025-10-19,25,active,medium,False,False,True,False,0
6187,2025-04-04,28,medium,high,False,True,True,False,1
6188,2025-05-07,65,super_active,low,False,False,True,True,0
6189,2024-08-31,49,super_active,low,False,False,True,False,0
6190,2025-11-11,56,active,medium,False,True,True,False,1
6191,2025-10-03,55,medium,medium,True,False,False,True,3
6192,2025-05-28,62,super_active,high,True,False,False,False,0
6193,2025-05-10,28,active,high,True,False,True,True,1
6194,2025-03-29,64,active,low,False,True,False,True,1
6195,2025-10-11,51,active,low,True,False,True,True,1
6196,2025-10-04,57,active,medium,True,False,True,False,2
6197,2024-01-19,45,active,low,False,False,True,True,3
6198,2024-08-13,40,medium,medium,True,True,False,False,1
6199,2024-03-17,21,active,medium,False,False,False,False,0
6200,2025-04-05,63,medium,low,False,False,True,True,0
6201,2024-04-26,39,medium,low,False,False,True,True,1
6202,2025-04-10,59,active,low,True,False,True,True,1
6203,2024-12-02,33,low,high,False,False,False,True,0
6204,2025-10-12,38,active,high,True,True,False,False,1
6205,2025-11-08,48,super_active,medium,False,False,True,False,2
6206,2024-04-21,58,medium,low,True,False,True,True,2
6207,2024-03-10,24,medium,high,True,False,True,True,0
6208,2025-05-06,56,low,high,True,False,True,True,1
6209,2025-01-21,27,super_active,medium,False,False,False,True,1
6210,2025-07-23,36,medium,medium,True,False,False,True,0
6211,2024-08-12,35,low,low,False,True,True,False,2
6212,2025-08-22,45,medium,high,False,True,True,True,3
6213,2025-05-29,61,active,medium,False,True,False,True,1
6214,2024-07-26,18,active,high,True,False,False,True,0
6215,2024-05-28,51,active,high,True,False,True,False,1
6216,2024-02-20,24,super_active,low,False,False,True,False,1
6217,2024-11-04,44,super_active,high,False,True,True,True,2
6218,2025-01-07,22,active,medium,True,True,True,False,1
6219,2025-05-29,34,active,low,True,True,True,False,0
6220,2025-09-07,34,medium,medium,True,True,False,True,1
6221,2025-08-18,33,active,low,False,False,False,False,1
6222,2025-11-28,51,low,medium,True,False,True,True,0
6223,2025-11-27,30,medium,high,False,False,True,True,0
6224,2025-08-23,60,medium,medium,True,False,True,True,3
6225,2024-03-31,39,active,low,True,False,False,True,1
6226,2025-06-22,40,active,high,True,True,True,False,2
6227,2024-11-13,54,active,low,False,False,True,False,0
6228,2025-08-14,34,low,high,True,True,True,True,1
6229,2025-07-24,53,medium,medium,True,True,True,True,1
6230,2024-06-02,58,medium,medium,True,True,False,True,3
6231,2025-05-31,53,super_active,low,False,False,False,False,1
6232,2024-04-26,43,low,high,True,False,False,False,2
6233,2025-09-17,62,low,high,True,False,False,True,3
6234,2024-01-18,55,medium,medium,False,False,True,False,1
6235,2024-06-06,28,low,low,False,False,False,True,2
6236,2025-02-04,45,active,medium,False,False,True,True,1
6237,2024-10-04,31,active,medium,True,False,False,True,1
6238,2025-08-19,31,active,low,True,False,True,True,0
6239,2025-02-03,38,active,high,False,True,True,True,1
6240,2024-11-13,24,medium,high,False,False,False,True,0
6241,2024-11-14,27,active,high,True,True,True,True,0
6242,2024-11-04,62,active,high,False,False,True,True,1
6243,2025-11-29,45,low,low,False,False,True,False,2
6244,2024-01-23,33,active,high,False,True,True,False,1
6245,2024-07-26,62,super_active,medium,True,False,True,True,3
6246,2024-11-06,58,medium,low,False,False,True,False,3
6247,2025-06-20,57,active,medium,False,False,False,True,2
6248,2024-03-01,30,super_active,medium,True,False,True,True,2
6249,2025-10-14,47,low,low,True,True,True,True,1
6250,2025-03-25,64,active,low,False,False,True,True,2
6251,2025-01-25,44,medium,high,False,False,True,True,0
6252,2025-04-17,45,active,medium,False,True,True,True,1
6253,2024-06-30,54,medium,medium,True,True,False,True,2
6254,2025-07-21,45,low,high,True,False,False,True,0
6255,2024-09-22,47,active,medium,True,False,True,False,2
6256,2024-05-27,55,medium,low,False,False,True,True,0
6257,2025-08-15,61,active,medium,False,False,False,True,0
6258,2025-04-29,55,super_active,low,True,False,False,True,3
6259,2025-02-15,38,medium,high,False,False,True,True,1
6260,2025-09-07,62,super_active,medium,True,True,False,True,0
6261,2025-01-12,42,super_active,medium,False,False,True,False,1
6262,2024-11-19,21,active,medium,True,False,True,True,1
6263,2024-09-06,51,medium,high,True,True,False,False,0
6264,2024-06-08,44,super_active,high,True,True,True,False,2
6265,2025-08-03,46,low,medium,True,False,True,False,1
6266,2025-10-28,38,one_time,medium,False,True,True,False,2
6267,2024-03-03,18,super_active,low,True,False,True,True,3
6268,2024-11-04,55,low,high,True,False,False,True,2
6269,2025-05-21,19,super_active,medium,True,True,False,True,0
6270,2024-04-22,37,medium,low,True,False,False,True,3
6271,2025-11-28,33,medium,low,True,True,True,True,2
6272,2025-12-13,18,active,medium,False,True,True,True,1
6273,2024-02-23,23,one_time,high,True,True,True,True,3
6274,2024-10-21,19,low,medium,True,False,False,True,1
6275,2025-08-08,25,active,low,True,True,True,True,1
6276,2025-08-30,38,low,medium,True,False,True,True,2
6277,2024-06-17,35,active,medium,False,True,True,True,1
6278,2024-05-13,23,active,low,True,False,True,True,1
6279,2025-03-11,57,one_time,low,True,True,False,True,3
6280,2024-11-11,38,medium,medium,True,False,True,False,1
6281,2025-09-08,54,medium,high,True,False,True,True,1
6282,2025-03-10,57,medium,low,True,True,False,False,0
6283,2024-07-21,26,super_active,medium,False,False,False,True,3
6284,2024-07-02,22,super_active,medium,True,True,True,True,1
6285,2025-06-16,57,active,low,False,False,True,False,0
6286,2025-04-29,42,medium,low,True,False,True,True,0
6287,2024-02-02,36,active,medium,False,False,True,False,3
6288,2025-06-20,39,medium,high,True,True,True,True,1
6289,2025-06-29,54,low,low,True,False,True,False,1
6290,2024-04-08,20,medium,medium,True,False,True,False,0
6291,2025-05-19,19,low,high,True,True,False,False,1
6292,2025-06-04,60,medium,high,True,False,False,True,0
6293,2025-06-23,23,medium,low,False,False,False,False,0
6294,2024-01-31,36,one_time,high,False,False,True,False,0
6295,2024-09-07,35,active,low,True,False,True,True,0
6296,2024-01-07,51,super_active,high,False,False,True,False,2
6297,2024-06-30,37,active,medium,False,False,False,True,1
6298,2025-07-07,38,active,low,True,True,True,True,2
6299,2025-01-07,48,medium,low,True,False,False,True,0
6300,2025-02-26,54,low,high,True,False,True,False,0
6301,2025-05-04,18,one_time,low,False,False,False,True,2
6302,2024-12-20,33,super_active,high,True,True,True,False,1
6303,2025-03-02,46,low,low,False,False,True,True,3
6304,2024-05-07,53,super_active,medium,False,True,True,True,3
6305,2024-08-28,64,one_time,low,True,True,False,True,1
6306,2025-10-28,43,medium,medium,True,False,False,False,1
6307,2025-02-09,56,super_active,low,False,True,True,True,0
6308,2025-10-03,23,low,medium,True,False,True,True,0
6309,2025-06-15,52,super_active,high,False,False,False,True,3
6310,2024-06-12,38,medium,low,False,False,True,False,1
6311,2025-04-30,19,active,high,True,True,True,True,1
6312,2024-06-20,59,medium,medium,False,False,True,True,0
6313,2024-11-02,33,active,high,True,True,True,False,2
6314,2024-06-25,49,super_active,medium,False,False,True,True,0
6315,2025-07-01,47,active,high,True,False,False,False,0
6316,2024-09-07,46,active,high,True,True,True,True,3
6317,2025-12-09,25,medium,medium,True,False,True,False,0
6318,2024-02-17,40,medium,low,True,False,True,False,1
6319,2025-06-04,35,low,medium,True,False,True,True,1
6320,2024-07-16,46,super_active,medium,True,False,True,True,1
6321,2024-09-27,21,medium,high,True,False,True,False,2
6322,2025-10-29,43,one_time,medium,True,True,True,True,1
6323,2025-01-30,55,active,low,True,False,True,True,1
6324,2025-10-21,58,active,low,False,True,True,True,0
6325,2025-11-13,51,super_active,medium,False,False,True,True,0
6326,2025-03-06,40,active,medium,False,False,True,True,0
6327,2025-07-23,34,medium,medium,True,False,True,True,1
6328,2025-07-14,63,medium,medium,True,False,True,True,2
6329,2025-10-29,61,low,low,False,True,True,False,0
6330,2025-12-15,24,medium,medium,True,False,False,True,1
6331,2025-04-25,47,active,medium,True,True,True,False,2
6332,2024-06-25,47,medium,high,True,False,True,False,2
6333,2024-07-12,54,low,low,True,False,True,False,0
6334,2025-12-29,62,low,low,True,True,True,True,1
6335,2025-03-09,60,low,medium,True,False,False,False,1
6336,2024-09-15,36,low,medium,True,False,True,True,0
6337,2025-06-13,51,medium,medium,True,False,True,False,0
6338,2025-10-13,60,medium,high,True,False,True,True,1
6339,2025-09-15,45,active,high,True,False,False,True,0
6340,2024-12-23,38,medium,low,False,True,True,True,2
6341,2025-03-17,36,medium,medium,False,False,True,True,1
6342,2025-01-06,21,super_active,high,True,True,False,True,0
6343,2024-03-30,60,active,high,True,True,True,True,2
6344,2025-01-14,22,active,medium,True,False,True,False,0
6345,2024-07-06,25,medium,medium,False,True,True,True,1
6346,2025-11-19,20,active,medium,True,True,True,True,1
6347,2024-07-18,53,low,high,True,True,True,True,1
6348,2024-07-19,18,medium,medium,True,False,True,True,0
6349,2024-06-04,19,active,high,False,False,True,False,2
6350,2024-02-29,49,active,medium,True,True,False,True,0
6351,2024-07-09,34,low,medium,False,True,True,True,0
6352,2025-12-19,27,active,high,True,True,True,False,0
6353,2025-05-28,59,super_active,low,True,False,True,True,0
6354,2024-05-25,59,medium,medium,True,False,True,False,2
6355,2025-07-31,44,medium,low,True,True,True,False,0
6356,2024-02-15,59,active,high,True,False,True,False,3
6357,2025-09-13,21,medium,low,True,False,True,False,1
6358,2025-10-10,25,super_active,medium,True,True,True,True,0
6359,2024-06-10,65,medium,low,False,True,True,False,1
6360,2025-05-28,56,active,high,True,False,True,False,2
6361,2025-03-22,63,medium,low,True,False,True,True,1
6362,2025-09-09,32,medium,high,False,False,False,True,2
6363,2025-07-06,20,active,medium,True,True,True,True,2
6364,2024-05-28,32,medium,low,True,True,True,True,1
6365,2025-07-30,58,one_time,medium,False,False,True,True,2
6366,2025-10-31,50,medium,medium,False,True,False,True,0
6367,2025-08-11,56,medium,high,True,True,False,False,1
6368,2025-11-17,53,one_time,medium,False,False,False,False,1
6369,2024-03-28,56,one_time,medium,True,False,True,True,1
6370,2025-11-24,24,medium,low,True,False,True,False,0
6371,2025-07-25,28,medium,medium,True,True,True,False,3
6372,2025-09-01,44,active,low,False,True,False,False,1
6373,2025-06-29,26,medium,high,True,True,True,True,2
6374,2025-02-20,49,one_time,high,False,False,True,False,0
6375,2024-09-24,45,active,medium,True,False,True,False,1
6376,2025-09-22,21,medium,low,True,True,True,True,2
6377,2024-12-19,58,medium,high,False,True,False,False,1
6378,2025-11-02,51,low,medium,True,True,True,True,1
6379,2024-12-09,30,active,low,True,False,False,False,1
6380,2024-01-13,30,active,high,True,False,True,True,1
6381,2025-09-07,18,medium,medium,False,False,False,False,2
6382,2025-10-30,28,medium,high,True,False,True,True,2
6383,2025-08-14,62,active,medium,True,True,False,True,1
6384,2025-09-20,49,super_active,medium,False,True,True,True,1
6385,2024-03-24,64,active,high,False,True,False,True,0
6386,2025-09-25,22,active,low,True,True,True,True,2
6387,2024-11-06,52,one_time,high,False,True,False,True,0
6388,2025-07-09,60,low,medium,True,False,True,False,0
6389,2024-09-11,24,medium,medium,False,True,False,True,3
6390,2024-03-07,59,active,high,True,True,True,True,1
6391,2025-01-06,60,one_time,medium,False,False,True,False,0
6392,2025-06-26,23,one_time,low,True,False,True,False,1
6393,2024-01-21,46,active,low,False,True,True,True,1
6394,2024-11-04,62,low,medium,True,True,True,False,1
6395,2025-05-26,46,super_active,low,False,False,True,False,1
6396,2024-08-06,31,one_time,low,True,False,True,False,2
6397,2024-02-14,56,medium,medium,True,True,True,False,2
6398,2024-07-25,42,low,medium,False,True,True,False,0
6399,2024-04-18,40,super_active,medium,False,False,False,True,0
6400,2024-01-03,36,active,low,False,True,True,True,0
6401,2024-07-15,55,medium,high,True,False,True,False,1
6402,2025-04-02,62,active,medium,False,False,True,False,1
6403,2024-06-23,25,active,low,True,True,False,False,1
6404,2024-09-13,35,medium,medium,False,False,True,False,1
6405,2024-01-24,41,medium,high,True,False,False,True,1
6406,2025-03-01,41,active,low,True,False,True,True,2
6407,2024-12-14,45,super_active,medium,False,False,True,False,1
6408,2025-07-21,50,active,high,False,False,False,True,0
6409,2024-05-19,60,low,low,True,False,True,True,0
6410,2024-03-30,61,medium,low,False,False,True,True,3
6411,2025-05-03,34,active,medium,True,False,True,False,3
6412,2025-10-13,43,active,low,True,False,True,True,1
6413,2024-05-30,33,medium,medium,False,False,False,False,3
6414,2024-04-02,40,active,high,True,False,True,True,0
6415,2025-05-25,63,super_active,medium,True,False,True,False,1
6416,2025-01-01,37,medium,medium,False,True,True,False,1
6417,2024-05-29,55,active,medium,True,True,True,False,0
6418,2024-10-11,62,active,low,False,False,False,False,1
6419,2025-09-30,37,low,high,False,False,True,True,0
6420,2025-10-30,58,medium,high,True,False,True,True,2
6421,2025-02-13,33,low,high,False,True,False,False,0
6422,2025-02-21,56,medium,medium,True,True,True,True,0
6423,2024-04-29,22,active,medium,True,False,True,True,1
6424,2025-06-27,65,active,low,False,False,True,True,1
6425,2025-10-09,37,active,low,True,False,True,False,1
6426,2024-01-26,19,active,high,True,False,True,False,1
6427,2024-12-06,20,active,medium,True,False,True,True,0
6428,2024-04-25,42,active,high,True,False,True,True,2
6429,2024-10-10,47,low,medium,True,False,True,True,1
6430,2025-03-10,39,medium,medium,False,True,True,True,0
6431,2024-10-19,50,low,medium,False,True,True,False,1
6432,2025-05-04,38,low,high,True,False,True,True,3
6433,2024-05-26,43,medium,high,True,False,True,True,3
6434,2025-07-23,42,active,high,False,False,False,False,2
6435,2024-06-08,28,low,low,False,True,False,True,0
6436,2025-10-07,49,super_active,medium,True,False,False,True,1
6437,2024-01-01,56,low,medium,False,False,False,False,2
6438,2024-12-30,51,active,medium,True,False,True,True,0
6439,2025-05-27,54,active,low,True,True,True,True,0
6440,2025-02-08,26,one_time,medium,True,False,True,True,1
6441,2024-04-29,44,low,low,True,False,False,True,0
6442,2025-11-20,57,medium,medium,True,False,False,True,1
6443,2025-09-07,59,medium,low,False,False,True,True,1
6444,2025-06-21,46,one_time,medium,True,False,False,True,0
6445,2025-12-29,30,active,medium,True,False,False,True,1
6446,2025-05-31,40,active,high,True,False,True,False,1
6447,2024-08-31,41,low,low,False,False,False,False,0
6448,2024-10-30,63,super_active,low,True,False,True,False,2
6449,2025-10-28,21,active,high,True,True,True,False,0
6450,2024-11-17,50,low,medium,False,False,True,False,1
6451,2024-08-05,32,active,high,True,True,True,True,1
6452,2024-11-20,31,active,low,False,False,True,True,1
6453,2025-01-24,45,medium,high,False,False,True,False,2
6454,2025-01-04,42,low,low,False,False,True,False,1
6455,2025-02-18,39,active,low,True,False,True,True,0
6456,2024-02-08,48,medium,high,False,False,True,True,1
6457,2024-09-27,22,medium,medium,True,False,True,True,1
6458,2024-06-01,48,low,medium,False,False,True,False,0
6459,2024-08-07,32,medium,medium,False,False,True,True,2
6460,2025-11-13,65,medium,low,True,False,True,True,1
6461,2025-11-15,46,low,medium,True,False,True,True,1
6462,2025-04-23,30,active,medium,True,False,True,True,1
6463,2025-08-27,64,medium,medium,False,False,False,False,0
6464,2024-12-08,60,super_active,high,True,False,True,False,3
6465,2025-01-20,44,low,high,False,False,True,False,0
6466,2024-12-27,57,low,low,False,False,True,True,3
6467,2025-01-26,58,super_active,medium,True,False,True,True,1
6468,2025-03-21,32,low,high,False,False,False,True,2
6469,2024-10-03,30,super_active,low,False,False,True,False,2
6470,2024-11-21,50,medium,low,True,False,False,False,0
6471,2024-03-24,34,low,medium,True,False,True,True,0
6472,2025-05-23,35,low,high,True,False,True,True,1
6473,2025-04-08,56,super_active,medium,True,False,True,False,3
6474,2025-07-26,59,active,low,False,False,True,True,1
6475,2025-04-04,65,medium,medium,True,False,True,False,1
6476,2024-11-28,19,active,low,False,True,True,True,2
6477,2025-03-23,63,active,high,True,True,True,False,1
6478,2024-12-17,55,active,low,False,False,False,False,3
6479,2025-01-01,20,one_time,low,False,True,True,False,0
6480,2025-11-03,28,active,low,True,False,True,True,1
6481,2024-07-06,60,active,medium,True,False,False,True,2
6482,2024-03-30,44,medium,medium,False,True,True,False,1
6483,2024-05-24,41,super_active,low,True,True,False,True,0
6484,2025-12-29,23,low,low,True,False,False,False,1
6485,2024-05-05,36,medium,medium,False,True,True,True,2
6486,2025-05-24,19,active,low,True,False,True,False,0
6487,2024-03-15,49,super_active,medium,True,True,False,True,0
6488,2024-06-05,54,medium,medium,True,False,True,False,1
6489,2024-02-10,38,super_active,medium,True,False,False,True,1
6490,2024-10-25,60,low,low,True,True,False,False,0
6491,2025-10-14,19,medium,low,False,False,True,True,1
6492,2025-03-03,39,active,low,False,False,True,True,0
6493,2024-12-27,25,one_time,low,True,False,True,True,0
6494,2025-11-06,51,medium,low,False,False,False,True,3
6495,2024-04-27,55,medium,low,False,False,False,True,1
6496,2025-01-10,41,active,low,True,True,False,False,1
6497,2024-01-06,23,active,medium,False,False,True,True,2
6498,2024-07-11,63,active,low,False,True,True,True,1
6499,2025-02-05,65,super_active,high,True,False,True,False,3
6500,2024-01-05,60,active,medium,False,False,True,True,1
6501,2024-12-28,54,low,low,True,False,True,True,1
6502,2025-05-15,42,active,high,True,True,True,True,1
6503,2025-01-04,65,medium,low,True,True,True,True,0
6504,2025-04-27,25,medium,medium,True,False,False,False,1
6505,2024-10-27,22,active,low,False,False,True,False,3
6506,2024-12-31,39,active,low,False,True,True,True,0
6507,2024-08-01,49,medium,low,False,True,False,False,2
6508,2025-05-30,25,one_time,medium,True,False,True,True,2
6509,2024-07-13,37,super_active,high,False,False,True,False,0
6510,2025-07-26,64,active,high,True,False,True,False,3
6511,2025-04-25,63,low,medium,True,False,True,True,1
6512,2025-07-26,65,medium,medium,False,True,True,False,1
6513,2025-11-22,37,super_active,low,True,True,True,False,0
6514,2025-09-13,46,super_active,high,True,False,True,True,3
6515,2025-09-29,52,one_time,high,True,True,False,False,0
6516,2025-11-16,21,medium,low,True,False,True,False,2
6517,2025-04-05,65,low,high,True,True,True,True,1
6518,2025-05-21,41,one_time,high,True,False,True,True,0
6519,2024-05-28,59,active,medium,False,False,False,True,1
6520,2024-07-12,57,active,medium,True,True,True,True,2
6521,2024-08-10,46,active,low,True,False,True,True,0
6522,2024-06-16,26,active,low,False,False,False,True,0
6523,2025-11-16,62,medium,medium,True,False,True,True,1
6524,2025-11-30,51,medium,medium,True,False,True,False,1
6525,2024-04-29,34,super_active,high,True,False,True,True,1
6526,2025-07-11,40,medium,medium,True,False,False,True,2
6527,2024-12-30,28,low,medium,True,True,True,True,3
6528,2024-12-02,34,medium,high,True,False,True,True,1
6529,2025-08-21,48,medium,high,True,False,True,False,1
6530,2025-05-19,26,medium,high,False,False,True,True,2
6531,2025-08-17,57,low,high,False,False,True,True,1
6532,2025-12-30,37,low,medium,True,False,False,True,0
6533,2024-11-10,48,active,low,True,False,True,False,0
6534,2024-04-06,54,low,low,True,False,True,True,0
6535,2024-10-04,51,active,low,True,False,True,True,2
6536,2025-08-18,24,medium,medium,True,False,True,False,2
6537,2024-04-17,25,active,high,False,False,True,True,0
6538,2025-09-12,54,active,medium,False,True,True,True,3
6539,2024-07-30,21,active,low,False,False,True,False,2
6540,2025-03-29,22,active,high,True,True,False,False,1
6541,2025-05-28,26,active,medium,False,True,True,True,1
6542,2024-01-28,39,medium,low,True,False,True,True,1
6543,2024-02-15,50,medium,medium,True,True,True,False,2
6544,2024-06-29,64,medium,medium,True,False,True,True,1
6545,2024-04-16,37,super_active,low,True,False,True,False,0
6546,2024-09-29,53,low,low,True,False,True,False,0
6547,2024-08-27,45,medium,high,True,False,True,False,0
6548,2025-08-02,53,medium,low,True,False,True,True,2
6549,2025-10-16,38,active,medium,False,False,True,False,3
6550,2024-02-28,41,medium,medium,False,True,True,False,0
6551,2024-11-25,28,active,medium,True,False,False,True,1
6552,2025-03-23,28,medium,high,True,False,True,True,1
6553,2024-04-02,20,active,high,True,True,True,False,1
6554,2024-10-08,50,active,medium,True,False,True,True,0
6555,2024-05-20,46,super_active,low,False,False,True,True,2
6556,2024-06-07,61,medium,medium,False,False,True,True,1
6557,2024-06-09,35,super_active,high,True,False,True,True,1
6558,2025-12-31,26,low,medium,False,False,True,True,2
6559,2024-08-20,21,active,medium,False,False,True,True,1
